id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi
1795033,36,2024-07-10 10:30:03,WITEL_AHU_L4,36215900.0,223,222,225,4,5,5,49.97,0.5599999999999999,2024-07-10 10:29:35.000,2024-07-10 10:29:35.000,2024-07-10 10:29:35.000,54991.0,18194506.0,74738390,2,-71.0,88
1795055,36,2024-07-10 10:40:03,WITEL_AHU_L4,36218700.0,222,221,223,4,5,5,49.98,0.5545,2024-07-10 10:39:36.000,2024-07-10 10:39:36.000,2024-07-10 10:39:36.000,54991.0,18194924.0,74743412,2,-108.0,88
1795075,36,2024-07-10 10:50:03,WITEL_AHU_L4,36221600.0,222,222,224,4,5,5,50.02,0.5592999999999999,2024-07-10 10:49:34.000,2024-07-10 10:49:34.000,2024-07-10 10:49:34.000,54991.0,18195347.0,74748470,2,-111.0,88
1795095,36,2024-07-10 11:00:03,WITEL_AHU_L4,36224400.0,223,222,224,4,5,5,50.04,0.5601999999999999,2024-07-10 10:59:37.000,2024-07-10 10:59:37.000,2024-07-10 10:59:37.000,54991.0,18195769.0,74753548,2,-72.0,88
1795117,36,2024-07-10 11:10:03,WITEL_AHU_L4,36227300.0,222,222,224,4,5,5,50.01,0.5648,2024-07-10 11:09:35.000,2024-07-10 11:09:35.000,2024-07-10 11:09:35.000,54991.0,18196195.0,74758625,2,-113.0,88
1795135,36,2024-07-10 11:20:03,WITEL_AHU_L4,36230100.0,222,222,224,4,5,5,50.04,0.5638,2024-07-10 11:19:34.000,2024-07-10 11:19:34.000,2024-07-10 11:19:34.000,54991.0,18196627.0,74763691,2,-109.0,88
1795157,36,2024-07-10 11:30:03,WITEL_AHU_L4,36232900.0,223,222,225,4,5,5,50.04,0.5587,2024-07-10 11:29:32.000,2024-07-10 11:29:32.000,2024-07-10 11:29:32.000,54991.0,18197049.0,74768774,2,-109.0,88
1795179,36,2024-07-10 11:40:03,WITEL_AHU_L4,36235800.0,223,222,225,4,5,5,50.03,0.5562999999999999,2024-07-10 11:39:34.000,2024-07-10 11:39:34.000,2024-07-10 11:39:34.000,54991.0,18197472.0,74773868,2,-111.0,88
1795203,36,2024-07-10 11:50:03,WITEL_AHU_L4,36238600.0,224,223,226,4,5,5,49.98,0.5620999999999999,2024-07-10 11:49:37.000,2024-07-10 11:49:37.000,2024-07-10 11:49:37.000,54991.0,18197893.0,74778932,2,-105.0,88
1795225,36,2024-07-10 12:00:03,WITEL_AHU_L4,36241500.0,226,225,227,4,5,5,50.04,0.5609999999999999,2024-07-10 11:59:32.000,2024-07-10 11:59:32.000,2024-07-10 11:59:32.000,54991.0,18198312.0,74783966,2,-72.0,88
1795269,36,2024-07-10 12:20:03,WITEL_AHU_L4,36247200.0,227,227,229,4,5,5,49.94,0.5599,2024-07-10 12:19:44.000,2024-07-10 12:19:44.000,2024-07-10 12:19:44.000,54991.0,18199158.0,74794054,2,-72.0,88
1795290,36,2024-07-10 12:30:03,WITEL_AHU_L4,36250000.0,226,225,227,4,5,5,49.96,0.5661999999999999,2024-07-10 12:29:35.000,2024-07-10 12:29:35.000,2024-07-10 12:29:35.000,54991.0,18199584.0,74799110,2,-73.0,88
1795310,36,2024-07-10 12:40:03,WITEL_AHU_L4,36252900.0,226,226,228,4,5,5,50.02,0.5640999999999999,2024-07-10 12:39:35.000,2024-07-10 12:39:35.000,2024-07-10 12:39:35.000,54991.0,18200011.0,74804183,2,-71.0,88
1795329,36,2024-07-10 12:50:03,WITEL_AHU_L4,36255700.0,226,225,228,4,5,5,49.98,0.5534,2024-07-10 12:49:35.000,2024-07-10 12:49:35.000,2024-07-10 12:49:35.000,54991.0,18200436.0,74809253,2,-110.0,88
1795348,36,2024-07-10 13:00:02,WITEL_AHU_L4,36258600.0,225,225,227,4,5,5,49.98,0.5666,2024-07-10 12:59:33.000,2024-07-10 12:59:33.000,2024-07-10 12:59:33.000,54991.0,18200848.0,74814340,2,-117.0,88
1795372,36,2024-07-10 13:10:03,WITEL_AHU_L4,36261400.0,222,221,224,4,5,5,49.93,0.5618,2024-07-10 13:09:38.000,2024-07-10 13:09:38.000,2024-07-10 13:09:38.000,54991.0,18201269.0,74819408,2,-72.0,88
1795392,36,2024-07-10 13:20:03,WITEL_AHU_L4,36264200.0,223,222,225,4,5,5,49.98,0.5679,2024-07-10 13:19:34.000,2024-07-10 13:19:34.000,2024-07-10 13:19:34.000,54991.0,18201682.0,74824442,2,-107.0,88
1795414,36,2024-07-10 13:30:03,WITEL_AHU_L4,36267100.0,224,224,226,4,5,5,49.96,0.564,2024-07-10 13:29:34.000,2024-07-10 13:29:34.000,2024-07-10 13:29:34.000,54991.0,18202107.0,74829486,2,-72.0,88
1795434,36,2024-07-10 13:40:03,WITEL_AHU_L4,36269900.0,224,224,226,4,5,5,49.95,0.5609999999999999,2024-07-10 13:39:32.000,2024-07-10 13:39:32.000,2024-07-10 13:39:32.000,54991.0,18202541.0,74834533,2,-112.0,88
1795478,36,2024-07-10 14:00:03,WITEL_AHU_L4,36275600.0,224,223,225,4,5,5,49.97,0.5590999999999999,2024-07-10 13:59:36.000,2024-07-10 13:59:36.000,2024-07-10 13:59:36.000,54991.0,18203415.0,74844675,2,-71.0,88
1795498,36,2024-07-10 14:10:03,WITEL_AHU_L4,36278400.0,225,224,226,4,5,5,49.97,0.5556,2024-07-10 14:09:37.000,2024-07-10 14:09:37.000,2024-07-10 14:09:37.000,54991.0,18203837.0,74849759,2,-109.0,88
1795522,36,2024-07-10 14:20:03,WITEL_AHU_L4,36281300.0,224,224,226,4,5,5,49.95,0.5522999999999999,2024-07-10 14:19:36.000,2024-07-10 14:19:36.000,2024-07-10 14:19:36.000,54991.0,18204265.0,74854829,2,-71.0,88
1795541,36,2024-07-10 14:30:03,WITEL_AHU_L4,36284100.0,225,224,226,4,5,5,50.05,0.5606,2024-07-10 14:29:31.000,2024-07-10 14:29:31.000,2024-07-10 14:29:31.000,54991.0,18204686.0,74859898,2,-73.0,88
1795566,36,2024-07-10 14:34:08,WITEL_AHU_L4,36285200.0,224,223,225,4,5,5,49.95,0.5601999999999999,2024-07-10 14:33:38.000,2024-07-10 14:33:38.000,2024-07-10 14:33:38.000,54991.0,18204859.0,74861963,2,-101.0,88
1795583,36,2024-07-10 14:40:03,WITEL_AHU_L4,36286900.0,225,224,227,4,5,5,49.97,0.5637,2024-07-10 14:39:37.000,2024-07-10 14:39:37.000,2024-07-10 14:39:37.000,54991.0,18205113.0,74864956,2,-111.0,88
1795628,36,2024-07-10 15:00:03,WITEL_AHU_L4,36292600.0,226,225,228,4,5,5,49.95,0.5607,2024-07-10 14:59:39.000,2024-07-10 14:59:39.000,2024-07-10 14:59:39.000,54991.0,18205980.0,74875105,2,-72.0,88
1795648,36,2024-07-10 15:10:03,WITEL_AHU_L4,36295400.0,225,225,227,4,5,5,49.98,0.5544,2024-07-10 15:09:35.000,2024-07-10 15:09:35.000,2024-07-10 15:09:35.000,54991.0,18206410.0,74880170,2,-100.0,88
1795673,36,2024-07-10 15:20:03,WITEL_AHU_L4,36298300.0,225,224,227,4,5,5,49.99,0.5520999999999999,2024-07-10 15:19:34.000,2024-07-10 15:19:34.000,2024-07-10 15:19:34.000,54991.0,18206844.0,74885241,2,-72.0,88
1795697,36,2024-07-10 15:30:03,WITEL_AHU_L4,36301100.0,225,225,227,4,5,5,50.04,0.5578,2024-07-10 15:29:39.000,2024-07-10 15:29:39.000,2024-07-10 15:29:39.000,54991.0,18207282.0,74890306,2,-111.0,88
1795724,36,2024-07-10 15:40:03,WITEL_AHU_L4,36303900.0,226,225,227,4,5,5,50.01,0.5591999999999999,2024-07-10 15:39:37.000,2024-07-10 15:39:37.000,2024-07-10 15:39:37.000,54991.0,18207721.0,74895380,2,-111.0,88
1795747,36,2024-07-10 15:50:03,WITEL_AHU_L4,36306800.0,226,225,228,4,5,5,49.98,0.5551999999999999,2024-07-10 15:49:32.000,2024-07-10 15:49:32.000,2024-07-10 15:49:32.000,54991.0,18208151.0,74900435,2,-73.0,88
1795777,36,2024-07-10 16:00:03,WITEL_AHU_L4,36309600.0,227,226,229,4,5,5,50.03,0.5527,2024-07-10 16:01:24.000,2024-07-10 16:01:24.000,2024-07-10 16:01:24.000,54991.0,18208577.0,74905548,2,-71.0,88
1795829,36,2024-07-10 16:20:03,WITEL_AHU_L4,36315200.0,226,226,228,4,5,5,49.96,0.5489999999999999,2024-07-10 16:19:34.000,2024-07-10 16:19:34.000,2024-07-10 16:19:34.000,54991.0,18209440.0,74915648,2,-112.0,88
1795854,36,2024-07-10 16:30:03,WITEL_AHU_L4,36317900.0,227,227,229,4,5,5,50.0,0.5622999999999999,2024-07-10 16:29:35.000,2024-07-10 16:29:35.000,2024-07-10 16:29:35.000,54991.0,18209858.0,74920656,2,-73.0,88
1795879,36,2024-07-10 16:40:03,WITEL_AHU_L4,36320700.0,227,227,229,4,5,5,49.99,0.5550999999999999,2024-07-10 16:39:38.000,2024-07-10 16:39:38.000,2024-07-10 16:39:38.000,54991.0,18210282.0,74925636,2,-73.0,88
1795899,36,2024-07-10 16:50:03,WITEL_AHU_L4,36323400.0,228,227,230,4,5,5,50.06,0.5492999999999999,2024-07-10 16:49:34.000,2024-07-10 16:49:34.000,2024-07-10 16:49:34.000,54991.0,18210707.0,74930620,2,-72.0,88
1795919,36,2024-07-10 17:00:03,WITEL_AHU_L4,36326200.0,229,229,231,4,5,5,50.05,0.5505,2024-07-10 16:59:36.000,2024-07-10 16:59:36.000,2024-07-10 16:59:36.000,54991.0,18211129.0,74935592,2,-115.0,88
1795944,36,2024-07-10 17:10:03,WITEL_AHU_L4,36328900.0,229,229,231,4,5,5,49.97,0.5510999999999999,2024-07-10 17:09:37.000,2024-07-10 17:09:37.000,2024-07-10 17:09:37.000,54991.0,18211555.0,74940566,2,-73.0,88
1795967,36,2024-07-10 17:20:03,WITEL_AHU_L4,36331500.0,227,227,229,0,0,0,49.99,0.0804,2024-07-10 17:19:38.000,2024-07-10 17:19:38.000,2024-07-10 17:19:38.000,54991.0,18211988.0,74945317,2,-106.0,88
1795999,36,2024-07-10 17:40:03,WITEL_AHU_L4,36331600.0,229,228,231,0,0,0,49.97,0.0871,2024-07-10 17:39:31.000,2024-07-10 17:39:31.000,2024-07-10 17:39:31.000,54991.0,18212804.0,74946162,2,-72.0,88
1796023,36,2024-07-10 17:50:03,WITEL_AHU_L4,36331600.0,230,229,231,0,0,0,50.03,0.0807,2024-07-10 17:49:34.000,2024-07-10 17:49:34.000,2024-07-10 17:49:34.000,54991.0,18213215.0,74946587,2,-75.0,88
1796046,36,2024-07-10 18:00:03,WITEL_AHU_L4,36331700.0,228,228,230,0,0,0,50.04,0.0822,2024-07-10 17:59:37.000,2024-07-10 17:59:37.000,2024-07-10 17:59:37.000,54991.0,18213626.0,74947013,2,-71.0,88
1796092,36,2024-07-10 18:20:02,WITEL_AHU_L4,36331700.0,229,229,231,0,0,0,50.01,0.0818,2024-07-10 18:19:37.000,2024-07-10 18:19:37.000,2024-07-10 18:19:37.000,54991.0,18214444.0,74947857,2,-73.0,88
1796114,36,2024-07-10 18:30:02,WITEL_AHU_L4,36331800.0,229,229,231,0,0,0,50.07,0.0829999999999999,2024-07-10 18:29:35.000,2024-07-10 18:29:35.000,2024-07-10 18:29:35.000,54991.0,18214853.0,74948281,2,-75.0,88
1796136,36,2024-07-10 18:40:02,WITEL_AHU_L4,36331800.0,229,229,231,0,0,0,50.05,0.0805999999999999,2024-07-10 18:39:37.000,2024-07-10 18:39:37.000,2024-07-10 18:39:37.000,54991.0,18215265.0,74948708,2,-75.0,88
1796175,36,2024-07-10 19:00:02,WITEL_AHU_L4,36331900.0,229,229,231,0,0,0,50.0,0.0834999999999999,2024-07-10 18:59:35.000,2024-07-10 18:59:35.000,2024-07-10 18:59:35.000,54991.0,18216089.0,74949560,2,-114.0,88
1796196,36,2024-07-10 19:10:03,WITEL_AHU_L4,36331900.0,230,229,231,0,0,0,50.02,0.0833999999999999,2024-07-10 19:09:35.000,2024-07-10 19:09:35.000,2024-07-10 19:09:35.000,54991.0,18216501.0,74949986,2,-73.0,88
1796215,36,2024-07-10 19:20:03,WITEL_AHU_L4,36332000.0,230,229,231,0,0,0,49.99,0.0814999999999999,2024-07-10 19:19:34.000,2024-07-10 19:19:34.000,2024-07-10 19:19:34.000,54991.0,18216913.0,74950411,2,-113.0,88
1796237,36,2024-07-10 19:30:03,WITEL_AHU_L4,36332000.0,229,229,231,0,0,0,49.99,0.0794,2024-07-10 19:29:36.000,2024-07-10 19:29:36.000,2024-07-10 19:29:36.000,54991.0,18217325.0,74950837,2,-105.0,88
1796258,36,2024-07-10 19:40:03,WITEL_AHU_L4,36332000.0,229,229,231,0,0,0,50.03,0.0810999999999999,2024-07-10 19:39:38.000,2024-07-10 19:39:38.000,2024-07-10 19:39:38.000,54991.0,18217737.0,74951263,2,-73.0,88
1796279,36,2024-07-10 19:50:03,WITEL_AHU_L4,36332100.0,227,227,229,0,0,0,49.96,0.0815999999999999,2024-07-10 19:49:32.000,2024-07-10 19:49:32.000,2024-07-10 19:49:32.000,54991.0,18218141.0,74951681,2,-109.0,88
1796356,36,2024-07-10 20:20:03,WITEL_AHU_L4,36332200.0,228,227,229,0,0,0,50.02,0.0754,2024-07-10 20:19:37.000,2024-07-10 20:19:37.000,2024-07-10 20:19:37.000,54991.0,18219355.0,74952936,2,-73.0,88
1796380,36,2024-07-10 20:30:03,WITEL_AHU_L4,36332200.0,228,227,229,0,0,0,49.95,0.0832,2024-07-10 20:29:35.000,2024-07-10 20:29:35.000,2024-07-10 20:29:35.000,54991.0,18219761.0,74953355,2,-118.0,88
1796402,36,2024-07-10 20:40:03,WITEL_AHU_L4,36332200.0,228,228,230,0,0,0,50.03,0.0839999999999999,2024-07-10 20:39:33.000,2024-07-10 20:39:33.000,2024-07-10 20:39:33.000,54991.0,18220167.0,74953775,2,-113.0,88
1796434,36,2024-07-10 20:50:03,WITEL_AHU_L4,36332300.0,228,228,230,0,0,0,50.05,0.0858999999999999,2024-07-10 20:49:39.000,2024-07-10 20:49:39.000,2024-07-10 20:49:39.000,54991.0,18220575.0,74954196,2,-75.0,88
1796458,36,2024-07-10 21:00:03,WITEL_AHU_L4,36332300.0,228,228,230,0,0,0,49.97,0.0825999999999999,2024-07-10 20:59:35.000,2024-07-10 20:59:35.000,2024-07-10 20:59:35.000,54991.0,18220982.0,74954618,2,-72.0,88
1796480,36,2024-07-10 21:10:02,WITEL_AHU_L4,36332300.0,229,228,231,0,0,0,50.03,0.0848999999999999,2024-07-10 21:09:36.000,2024-07-10 21:09:36.000,2024-07-10 21:09:36.000,54991.0,18221391.0,74955039,2,-115.0,88
1796502,36,2024-07-10 21:20:02,WITEL_AHU_L4,36332400.0,229,229,231,0,0,0,49.99,0.0809999999999999,2024-07-10 21:19:36.000,2024-07-10 21:19:36.000,2024-07-10 21:19:36.000,54991.0,18221801.0,74955464,2,-109.0,88
1796526,36,2024-07-10 21:30:02,WITEL_AHU_L4,36332400.0,230,229,231,0,0,0,50.04,0.0794999999999999,2024-07-10 21:29:33.000,2024-07-10 21:29:33.000,2024-07-10 21:29:33.000,54991.0,18222212.0,74955888,2,-108.0,88
1796549,36,2024-07-10 21:40:02,WITEL_AHU_L4,36332400.0,230,230,232,0,0,0,50.02,0.0824999999999999,2024-07-10 21:39:35.000,2024-07-10 21:39:35.000,2024-07-10 21:39:35.000,54991.0,18222624.0,74956315,2,-71.0,88
1796571,36,2024-07-10 21:50:02,WITEL_AHU_L4,36332500.0,229,229,231,0,0,0,50.0,0.0837,2024-07-10 21:49:33.000,2024-07-10 21:49:33.000,2024-07-10 21:49:33.000,54991.0,18223037.0,74956741,2,-73.0,88
1796591,36,2024-07-10 22:00:02,WITEL_AHU_L4,36332500.0,230,229,231,0,0,0,50.04,0.0818999999999999,2024-07-10 21:59:32.000,2024-07-10 21:59:32.000,2024-07-10 21:59:32.000,54991.0,18223449.0,74957166,2,-73.0,88
1796636,36,2024-07-10 22:20:03,WITEL_AHU_L4,36332600.0,230,230,232,0,0,0,49.98,0.0823,2024-07-10 22:19:33.000,2024-07-10 22:19:33.000,2024-07-10 22:19:33.000,54991.0,18224276.0,74958022,2,-73.0,88
1796694,36,2024-07-10 22:36:02,WITEL_AHU_L4,36332600.0,230,230,232,0,0,0,50.01,0.0828999999999999,2024-07-10 22:35:35.000,2024-07-10 22:35:35.000,2024-07-10 22:35:35.000,54991.0,18224940.0,74958708,2,-113.0,88
1796703,36,2024-07-10 22:40:03,WITEL_AHU_L4,36332600.0,230,230,232,0,0,0,50.03,0.0785999999999999,2024-07-10 22:39:38.000,2024-07-10 22:39:38.000,2024-07-10 22:39:38.000,54991.0,18225107.0,74958881,2,-75.0,88
1796723,36,2024-07-10 22:50:03,WITEL_AHU_L4,36332700.0,228,228,230,0,0,0,50.02,0.0808,2024-07-10 22:49:37.000,2024-07-10 22:49:37.000,2024-07-10 22:49:37.000,54991.0,18225521.0,74959310,2,-107.0,88
1796742,36,2024-07-10 23:00:03,WITEL_AHU_L4,36332700.0,229,229,231,0,0,0,49.96,0.0824999999999999,2024-07-10 22:59:36.000,2024-07-10 22:59:36.000,2024-07-10 22:59:36.000,54991.0,18225930.0,74959734,2,-108.0,88
1796766,36,2024-07-10 23:10:03,WITEL_AHU_L4,36332800.0,229,229,231,0,0,0,49.96,0.0809,2024-07-10 23:09:38.000,2024-07-10 23:09:38.000,2024-07-10 23:09:38.000,54991.0,18226340.0,74960159,2,-111.0,88
1796781,36,2024-07-10 23:20:03,WITEL_AHU_L4,36332800.0,229,228,231,0,0,0,49.97,0.0827,2024-07-10 23:19:33.000,2024-07-10 23:19:33.000,2024-07-10 23:19:33.000,54991.0,18226749.0,74960583,2,-100.0,88
1796803,36,2024-07-10 23:30:03,WITEL_AHU_L4,36332800.0,229,229,231,0,0,0,50.02,0.0824999999999999,2024-07-10 23:29:34.000,2024-07-10 23:29:34.000,2024-07-10 23:29:34.000,54991.0,18227159.0,74961007,2,-73.0,88
1796842,36,2024-07-10 23:50:03,WITEL_AHU_L4,36332900.0,229,229,231,0,0,0,49.96,0.0807,2024-07-10 23:49:32.000,2024-07-10 23:49:32.000,2024-07-10 23:49:32.000,54991.0,18227981.0,74961859,2,-114.0,88
1796876,36,2024-07-11 00:00:03,WITEL_AHU_L4,36332900.0,230,229,232,0,0,0,50.03,0.0798,2024-07-10 23:59:33.000,2024-07-10 23:59:33.000,2024-07-10 23:59:33.000,54991.0,18228394.0,74962286,2,-101.0,88
1796891,36,2024-07-11 00:10:03,WITEL_AHU_L4,36333000.0,230,230,232,0,0,0,50.03,0.0807,2024-07-11 00:09:34.000,2024-07-11 00:09:34.000,2024-07-11 00:09:34.000,54991.0,18228806.0,74962713,2,-107.0,88
1796910,36,2024-07-11 00:20:03,WITEL_AHU_L4,36333000.0,230,230,232,0,0,0,50.06,0.0809,2024-07-11 00:19:35.000,2024-07-11 00:19:35.000,2024-07-11 00:19:35.000,54991.0,18229219.0,74963141,2,-75.0,88
1796929,36,2024-07-11 00:30:03,WITEL_AHU_L4,36333000.0,230,230,232,0,0,0,50.05,0.0827,2024-07-11 00:29:33.000,2024-07-11 00:29:33.000,2024-07-11 00:29:33.000,54991.0,18229633.0,74963569,2,-114.0,88
1796953,36,2024-07-11 00:40:03,WITEL_AHU_L4,36333100.0,230,229,232,0,0,0,50.04,0.0842,2024-07-11 00:39:37.000,2024-07-11 00:39:37.000,2024-07-11 00:39:37.000,54991.0,18230046.0,74963997,2,-112.0,88
1796970,36,2024-07-11 00:50:03,WITEL_AHU_L4,36333100.0,230,230,232,0,0,0,49.97,0.0815999999999999,2024-07-11 00:49:36.000,2024-07-11 00:49:36.000,2024-07-11 00:49:36.000,54991.0,18230459.0,74964425,2,-105.0,88
1797011,36,2024-07-11 01:10:03,WITEL_AHU_L4,36333200.0,230,230,232,0,0,0,49.99,0.0815999999999999,2024-07-11 01:09:35.000,2024-07-11 01:09:35.000,2024-07-11 01:09:35.000,54991.0,18231288.0,74965286,2,-115.0,88
1797033,36,2024-07-11 01:20:03,WITEL_AHU_L4,36333200.0,230,230,232,0,0,0,50.03,0.0809,2024-07-11 01:19:35.000,2024-07-11 01:19:35.000,2024-07-11 01:19:35.000,54991.0,18231703.0,74965716,2,-73.0,88
1797052,36,2024-07-11 01:30:03,WITEL_AHU_L4,36333200.0,230,230,232,0,0,0,50.02,0.0815999999999999,2024-07-11 01:29:35.000,2024-07-11 01:29:35.000,2024-07-11 01:29:35.000,54991.0,18232118.0,74966146,2,-73.0,88
1797092,36,2024-07-11 01:50:03,WITEL_AHU_L4,36333300.0,228,228,230,0,0,0,49.98,0.0827,2024-07-11 01:49:33.000,2024-07-11 01:49:33.000,2024-07-11 01:49:33.000,54991.0,18232941.0,74967001,2,-71.0,88
1797136,36,2024-07-11 02:10:03,WITEL_AHU_L4,36333400.0,229,228,231,0,0,0,50.01,0.0813999999999999,2024-07-11 02:09:31.000,2024-07-11 02:09:31.000,2024-07-11 02:09:31.000,54991.0,18233757.0,74967847,2,-71.0,88
1797154,36,2024-07-11 02:20:03,WITEL_AHU_L4,36333400.0,228,228,230,0,0,0,49.98,0.0810999999999999,2024-07-11 02:19:34.000,2024-07-11 02:19:34.000,2024-07-11 02:19:34.000,54991.0,18234166.0,74968272,2,-73.0,88
1797176,36,2024-07-11 02:30:03,WITEL_AHU_L4,36333500.0,229,228,230,0,0,0,49.95,0.0820999999999999,2024-07-11 02:29:35.000,2024-07-11 02:29:35.000,2024-07-11 02:29:35.000,54991.0,18234575.0,74968697,2,-114.0,88
1797193,36,2024-07-11 02:40:03,WITEL_AHU_L4,36333500.0,229,229,231,0,0,0,50.04,0.0820999999999999,2024-07-11 02:39:37.000,2024-07-11 02:39:37.000,2024-07-11 02:39:37.000,54991.0,18234985.0,74969122,2,-75.0,88
1797211,36,2024-07-11 02:50:03,WITEL_AHU_L4,36333500.0,229,229,231,0,0,0,50.04,0.0805999999999999,2024-07-11 02:49:32.000,2024-07-11 02:49:32.000,2024-07-11 02:49:32.000,54991.0,18235397.0,74969549,2,-108.0,88
1797236,36,2024-07-11 03:00:03,WITEL_AHU_L4,36333600.0,229,229,231,0,0,0,50.0,0.0804,2024-07-11 02:59:38.000,2024-07-11 02:59:38.000,2024-07-11 02:59:38.000,54991.0,18235808.0,74969977,2,-73.0,88
1797253,36,2024-07-11 03:10:03,WITEL_AHU_L4,36333600.0,229,229,231,0,0,0,49.99,0.0803,2024-07-11 03:09:33.000,2024-07-11 03:09:33.000,2024-07-11 03:09:33.000,54991.0,18236220.0,74970405,2,-113.0,88
1797275,36,2024-07-11 03:20:03,WITEL_AHU_L4,36333600.0,229,229,231,0,0,0,49.96,0.0812,2024-07-11 03:19:34.000,2024-07-11 03:19:34.000,2024-07-11 03:19:34.000,54991.0,18236632.0,74970833,2,-113.0,88
1797294,36,2024-07-11 03:30:03,WITEL_AHU_L4,36333700.0,230,229,231,0,0,0,50.06,0.0808,2024-07-11 03:29:34.000,2024-07-11 03:29:34.000,2024-07-11 03:29:34.000,54991.0,18237044.0,74971261,2,-75.0,88
1797338,36,2024-07-11 03:50:03,WITEL_AHU_L4,36333700.0,230,229,232,0,0,0,50.03,0.0809999999999999,2024-07-11 03:49:39.000,2024-07-11 03:49:39.000,2024-07-11 03:49:39.000,54991.0,18237870.0,74972119,2,-71.0,88
1797360,36,2024-07-11 04:00:03,WITEL_AHU_L4,36333800.0,230,230,232,0,0,0,50.05,0.0780999999999999,2024-07-11 03:59:39.000,2024-07-11 03:59:39.000,2024-07-11 03:59:39.000,54991.0,18238284.0,74972549,2,-102.0,88
1797380,36,2024-07-11 04:10:03,WITEL_AHU_L4,36333800.0,230,229,232,0,0,0,49.98,0.0809999999999999,2024-07-11 04:09:34.000,2024-07-11 04:09:34.000,2024-07-11 04:09:34.000,54991.0,18238698.0,74972980,2,-107.0,88
1797420,36,2024-07-11 04:30:03,WITEL_AHU_L4,36333900.0,230,229,231,0,0,0,49.98,0.0799999999999999,2024-07-11 04:29:36.000,2024-07-11 04:29:36.000,2024-07-11 04:29:36.000,54991.0,18239523.0,74973839,2,-71.0,88
1797437,36,2024-07-11 04:40:03,WITEL_AHU_L4,36333900.0,229,229,231,0,0,0,49.97,0.0815999999999999,2024-07-11 04:39:35.000,2024-07-11 04:39:35.000,2024-07-11 04:39:35.000,54991.0,18239934.0,74974267,2,-75.0,88
1797458,36,2024-07-11 04:50:03,WITEL_AHU_L4,36333900.0,229,229,231,0,0,0,50.0,0.0818,2024-07-11 04:49:37.000,2024-07-11 04:49:37.000,2024-07-11 04:49:37.000,54991.0,18240346.0,74974695,2,-72.0,88
1797480,36,2024-07-11 05:00:03,WITEL_AHU_L4,36334000.0,229,229,231,0,0,0,49.99,0.0823,2024-07-11 04:59:34.000,2024-07-11 04:59:34.000,2024-07-11 04:59:34.000,54991.0,18240757.0,74975122,2,-73.0,88
1797501,36,2024-07-11 05:10:03,WITEL_AHU_L4,36334000.0,229,228,231,0,0,0,49.96,0.0804,2024-07-11 05:09:37.000,2024-07-11 05:09:37.000,2024-07-11 05:09:37.000,54991.0,18241167.0,74975549,2,-113.0,88
1797524,36,2024-07-11 05:20:03,WITEL_AHU_L4,36334000.0,228,228,230,0,0,0,50.03,0.0823,2024-07-11 05:19:36.000,2024-07-11 05:19:36.000,2024-07-11 05:19:36.000,54991.0,18241575.0,74975974,2,-75.0,88
1797545,36,2024-07-11 05:30:02,WITEL_AHU_L4,36334100.0,228,227,229,0,0,0,49.97,0.0812,2024-07-11 05:29:38.000,2024-07-11 05:29:38.000,2024-07-11 05:29:38.000,54991.0,18241981.0,74976396,2,-107.0,88
1797558,36,2024-07-11 05:40:03,WITEL_AHU_L4,36334100.0,227,227,229,0,0,0,49.99,0.0818,2024-07-11 05:39:33.000,2024-07-11 05:39:33.000,2024-07-11 05:39:33.000,54991.0,18242386.0,74976816,2,-107.0,88
1797581,36,2024-07-11 05:50:02,WITEL_AHU_L4,36334200.0,227,227,229,0,0,0,50.04,0.0808,2024-07-11 05:49:34.000,2024-07-11 05:49:34.000,2024-07-11 05:49:34.000,54991.0,18242790.0,74977236,2,-109.0,88
1797603,36,2024-07-11 06:00:02,WITEL_AHU_L4,36334200.0,227,226,228,0,0,0,49.97,0.0828999999999999,2024-07-11 05:59:34.000,2024-07-11 05:59:34.000,2024-07-11 05:59:34.000,54991.0,18243193.0,74977655,2,-118.0,88
1797623,36,2024-07-11 06:10:03,WITEL_AHU_L4,36334200.0,226,226,228,0,0,0,49.96,0.0831,2024-07-11 06:09:36.000,2024-07-11 06:09:36.000,2024-07-11 06:09:36.000,54991.0,18243595.0,74978071,2,-75.0,88
1797664,36,2024-07-11 06:30:03,WITEL_AHU_L4,36334300.0,226,225,227,0,0,0,50.03,0.0804999999999999,2024-07-11 06:29:34.000,2024-07-11 06:29:34.000,2024-07-11 06:29:34.000,54991.0,18244393.0,74978897,2,-100.0,88
1797692,36,2024-07-11 06:34:45,WITEL_AHU_L4,36334300.0,226,225,227,0,0,0,50.05,0.0833999999999999,2024-07-11 06:34:18.000,2024-07-11 06:34:18.000,2024-07-11 06:34:18.000,54991.0,18244579.0,74979089,2,-108.0,88
1797721,36,2024-07-11 06:50:03,WITEL_AHU_L4,36335000.0,225,224,226,4,5,5,50.04,0.5546,2024-07-11 06:49:37.000,2024-07-11 06:49:37.000,2024-07-11 06:49:37.000,54991.0,18245185.0,74980776,2,-109.0,88
