record_id,date,Lantai_No_mean,Lantai_No_max,Lantai_No_min,Lantai_No_std,Lantai_No_count,Occupansi_mean,Occupansi_max,Occupansi_min,Occupansi_std,Occupansi_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
470,2024-04-13,4.75,8,1,2.07,226,7.48,263,0,18.4,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
471,2024-04-14,4.77,8,1,2.1,224,7.61,232,0,16.42,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
472,2024-04-15,4.78,8,1,2.08,227,7.74,273,0,18.85,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
473,2024-04-16,4.8,8,1,2.07,224,7.96,293,0,20.13,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
474,2024-04-17,4.73,8,1,2.08,226,7.66,230,0,16.27,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
475,2024-04-18,4.81,8,1,2.07,230,7.29,212,0,15.22,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
476,2024-04-19,4.76,8,1,2.1,227,7.42,248,0,17.25,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
477,2024-04-20,4.76,8,1,2.09,228,7.75,223,0,15.95,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
478,2024-04-21,4.79,8,1,2.08,231,7.29,271,0,18.63,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
479,2024-04-22,4.76,8,1,2.09,223,8.08,295,0,20.56,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
480,2024-04-23,4.79,8,1,2.09,229,7.49,237,0,16.7,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
481,2024-04-24,4.77,8,1,2.1,221,7.0,202,0,14.53,221,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
482,2024-04-25,4.76,8,1,2.09,221,7.28,266,0,18.67,221,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
483,2024-04-26,4.78,8,1,2.09,230,7.08,204,0,14.72,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
484,2024-04-27,4.79,8,1,2.06,226,7.69,270,0,18.63,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
485,2024-04-28,4.78,8,1,2.09,227,7.56,204,0,14.57,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
486,2024-04-29,4.79,8,1,2.08,224,7.58,273,0,18.96,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
487,2024-04-30,4.79,8,1,2.06,231,7.61,265,0,18.26,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
488,2024-05-01,4.75,8,1,2.06,224,7.66,279,0,19.26,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
489,2024-05-02,4.79,8,1,2.08,229,8.11,289,0,19.78,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
490,2024-05-03,4.79,8,1,2.08,227,7.35,271,0,18.72,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
491,2024-05-04,4.75,8,1,2.08,227,8.12,212,0,15.13,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
492,2024-05-05,4.76,8,1,2.08,228,7.33,207,0,14.56,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
493,2024-05-06,4.82,8,1,2.08,229,8.11,252,0,17.64,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
494,2024-05-07,4.79,8,1,2.09,229,7.87,290,0,19.79,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
495,2024-05-08,4.75,8,1,2.09,226,7.13,263,0,18.19,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
496,2024-05-09,4.76,8,1,2.08,226,7.31,265,0,18.28,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
497,2024-05-10,4.75,8,1,2.07,224,7.29,238,0,16.97,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
498,2024-05-11,4.76,8,1,2.1,222,7.29,215,0,15.71,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
499,2024-05-12,4.79,8,1,2.08,228,7.22,240,0,16.68,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
500,2024-05-13,4.78,8,1,2.1,227,7.15,210,0,14.96,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
501,2024-05-14,4.79,8,1,2.08,229,7.22,210,0,15.09,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
502,2024-05-15,4.75,8,1,2.1,223,7.7,287,0,19.78,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
503,2024-05-16,4.8,8,1,2.08,226,7.83,294,0,20.19,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
504,2024-05-17,4.73,8,1,2.07,222,7.55,263,0,18.44,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
505,2024-05-18,4.79,8,1,2.08,228,7.72,249,0,17.47,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
506,2024-05-19,4.79,8,1,2.09,227,7.2,235,0,16.55,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
507,2024-05-20,4.81,8,1,2.08,226,7.58,203,0,14.79,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
508,2024-05-21,4.76,8,1,2.08,225,8.1,291,0,20.15,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
509,2024-05-22,4.78,8,1,2.08,223,7.57,284,0,19.61,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
510,2024-05-23,4.77,8,1,2.07,231,7.09,205,0,14.57,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
511,2024-05-24,4.77,8,1,2.08,229,7.39,230,0,16.04,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
512,2024-05-25,4.77,8,1,2.08,222,8.05,218,0,15.82,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
513,2024-05-26,4.81,8,1,2.08,226,8.05,240,0,17.0,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
514,2024-05-27,4.81,8,1,2.08,229,7.42,247,0,17.26,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
515,2024-05-28,4.74,8,1,2.1,222,7.39,207,0,14.94,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
516,2024-05-29,4.77,8,1,2.08,227,7.78,283,0,19.63,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
517,2024-05-30,4.75,8,1,2.08,227,7.7,212,0,15.08,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
518,2024-05-31,4.8,8,1,2.09,225,7.88,300,0,20.77,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
519,2024-06-01,4.8,8,1,2.08,227,7.67,260,0,18.2,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
520,2024-06-02,4.81,8,1,2.09,223,7.7,253,0,17.94,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
521,2024-06-03,4.78,8,1,2.08,229,7.31,243,0,16.91,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
522,2024-06-04,4.8,8,1,2.08,226,7.24,238,0,16.8,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
523,2024-06-05,4.76,8,1,2.08,222,7.13,206,0,15.02,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
524,2024-06-06,4.81,8,1,2.07,232,7.64,226,0,16.04,232,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
525,2024-06-07,4.76,8,1,2.07,225,7.6,201,0,14.6,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
526,2024-06-08,4.79,8,1,2.08,220,7.52,253,0,17.84,220,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
527,2024-06-09,4.77,8,1,2.08,228,7.48,209,0,14.78,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
528,2024-06-10,4.77,8,1,2.09,226,7.52,222,0,15.62,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
529,2024-06-11,4.77,8,1,2.07,226,7.26,230,0,16.33,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
530,2024-06-12,4.77,8,1,2.1,227,7.65,265,0,18.15,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
531,2024-06-13,4.79,8,1,2.07,232,7.35,274,0,18.66,232,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
532,2024-06-14,4.8,8,1,2.08,224,7.64,292,0,20.1,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
533,2024-06-15,4.8,8,1,2.07,229,7.67,232,0,16.29,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
534,2024-06-16,4.8,8,1,2.06,227,7.56,221,0,15.92,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
535,2024-06-17,4.76,8,1,2.08,229,7.17,222,0,15.73,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
536,2024-06-18,4.79,8,1,2.08,227,7.61,247,0,17.09,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
537,2024-06-19,4.74,8,1,2.07,228,7.93,263,0,18.34,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
538,2024-06-20,4.75,8,1,2.1,225,7.68,257,0,17.9,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
539,2024-06-21,4.8,8,1,2.08,228,7.85,297,0,20.11,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
540,2024-06-22,4.75,8,1,2.09,222,7.78,247,0,17.58,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
541,2024-06-23,4.82,8,1,2.08,224,7.72,237,0,16.69,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
542,2024-06-24,4.78,8,1,2.08,229,7.54,250,0,17.48,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
543,2024-06-25,4.76,8,1,2.09,224,7.78,219,0,15.45,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
544,2024-06-26,4.77,8,1,2.07,224,7.94,280,0,19.53,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
545,2024-06-27,4.8,8,1,2.07,233,7.76,267,0,18.44,233,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
546,2024-06-28,4.78,8,1,2.08,231,7.2,211,0,15.07,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
547,2024-06-29,4.78,8,1,2.07,230,7.5,212,0,14.93,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
548,2024-06-30,4.8,8,1,2.09,227,7.58,206,0,14.98,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
549,2024-07-01,4.79,8,1,2.08,229,7.4,257,0,17.68,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
550,2024-07-02,4.77,8,1,2.07,227,7.57,208,0,15.06,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
551,2024-07-03,4.79,8,1,2.08,224,7.23,224,0,15.99,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
552,2024-07-04,4.8,8,1,2.08,231,7.05,204,0,14.38,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
553,2024-07-05,4.81,8,1,2.07,226,7.17,200,0,14.56,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
554,2024-07-06,4.78,8,1,2.09,229,7.6,230,0,16.29,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
555,2024-07-07,4.81,8,1,2.07,230,7.97,293,0,20.13,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
556,2024-07-08,4.77,8,1,2.08,226,7.73,288,0,19.76,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
557,2024-07-09,4.8,8,1,2.09,227,7.21,204,0,14.58,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
558,2024-07-10,4.8,8,1,2.07,228,7.43,214,0,15.01,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
559,2024-07-11,4.74,8,1,2.09,225,7.46,255,0,17.68,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
560,2024-07-12,4.77,8,1,2.1,225,7.56,283,0,19.64,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
561,2024-07-13,4.76,8,1,2.08,223,7.89,299,0,20.58,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
562,2024-07-14,4.78,8,1,2.08,226,7.14,209,0,14.9,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
563,2024-07-15,4.77,8,1,2.1,223,7.94,280,0,19.22,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
564,2024-07-16,4.77,8,1,2.09,226,7.38,283,0,19.48,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
565,2024-07-17,4.79,8,1,2.08,229,7.7,243,0,17.1,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
566,2024-07-18,4.8,8,1,2.08,226,7.92,286,0,19.55,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
567,2024-07-19,4.78,8,1,2.08,232,7.38,210,0,15.12,232,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
568,2024-07-20,4.75,8,1,2.08,220,7.47,251,0,17.92,220,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
569,2024-07-21,4.8,8,1,2.08,225,7.74,256,0,17.73,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
