record_id,date,building,level,category,system_type,id_meter_id,id_id,id_stand_energy_kirim,energy_kwh_total,energy_kwh_daily,energy_voltage_l1,energy_voltage_l2,energy_voltage_l3,energy_current_l1,energy_current_l2,energy_current_l3,energy_frequency,energy_power_factor,energy_reactive_import,energy_reactive_export,energy_apparent_import,energy_apparent_export,energy_signal_strength,occupancy_floor_number_mean,occupancy_floor_number_max,occupancy_floor_number_min,occupancy_floor_number_std,occupancy_floor_number_count,occupancy_count_mean,occupancy_count_max,occupancy_count_min,occupancy_count_std,occupancy_count_datapoints,temp_floor,temperature_celsius_mean,temperature_celsius_max,temperature_celsius_min,temperature_celsius_std,temperature_celsius_count,id_n_id,id_stand_energy_terima,lokasi,data_points_count,,,,,,,,
4425,11/15/2024,OPMC,L4,AHU,AHU,251400244,2927402,26436976,2643.6976,4.8906,226.648,229.056,227.296,0,0.56,0,50.0068,0.2666032,7449374.696,59513,28190093.93,0,-99.608,6.17,8,4.307485739,1.71,236,42,66.7,33,7,238,4,23.2,26.5,21.1,0.9,32,14,0,105,1,,,,,,,,
4426,11/16/2024,OPMC,L4,AHU,AHU,251400244,2935604,26452200,2645.22,1.5224,228.6015625,230.2734375,228.6015625,0,0,0,50.0265625,0.220886719,7453554,59513,28206131,0,-97.8671875,1,3.864934738,1,0.53,199,8.3,33,0,7.2,226,4,21.9,25.6,19.3,1.1,38,14,0,105,1,,,,,,,,
4427,11/17/2024,OPMC,L4,AHU,AHU,251400244,2943872,26452200,2645.22,0,227.7559055,229.511811,227.7559055,0,0,0,50.0123622,0.220855906,7453554,59513,28206131,0,-97.46456693,3.76,6.138192215,2.513787723,0.94,214,13.9,28.3,7.9,5.7,217,4,21.8,24.5,19.3,1.7,38,14,0,105,1,,,,,,,,
4428,11/18/2024,OPMC,L4,AHU,AHU,251400244,2952154,26501935.77,2650.193577,4.973577236,226.4715447,228.5284553,227.2601626,0,1.951219512,0,50.00731707,0.410446341,7468887.073,59541.63415,28259897.37,0,-89.87804878,4.06,5.968161101,2.982940568,2.29,230,30.6,47.2,19.1,7.2,232,4,22.3,26.1,20.1,1.3,37,14,0,105,1,,,,,,,,
4429,11/19/2024,OPMC,L4,AHU,AHU,251400244,2960242,26587592.11,2658.759211,8.565633291,226.877193,229.1754386,227.5526316,0,0.675438596,0,50.02394737,0.315148246,7495552.088,59605.96491,28352900.21,0,-80.59649123,4.66,6.25624515,2.770582751,2.48,236,43,53.2,30.3,6.2,206,4,22.2,24.7,19.4,1.2,22,14,0,105,1,,,,,,,,
4430,11/20/2024,OPMC,L4,AHU,AHU,251400244,2968212,26680405.93,2668.040593,9.281382694,226.7457627,228.5677966,227.5254237,0,3.161016949,0,50.01610169,0.47919661,7523245.339,59629,28451767.33,0,-82.78813559,5.67,8,3.795400552,1.02,205,38.2,49.1,27.8,11.9,241,4,21.2,24.4,18.8,1.9,29,14,0,105,1,,,,,,,,
4431,11/21/2024,OPMC,L4,AHU,AHU,251400244,2973734,26765000,2676.5,8.45940678,226.5103734,229.0829876,227.2697095,0,0,0,50.00684647,0.219515768,7547824,59629,28541036,0,-81.70539419,4.94,6.672989579,3.741673451,2.18,234,18.6,37.2,11,8.6,241,4,23.7,26.2,22.1,1.3,28,14,0,105,1,,,,,,,,
4432,11/22/2024,OPMC,L4,AHU,AHU,251400244,2982266,26836701.55,2683.670155,7.170155039,226.8527132,228.6744186,227.5581395,0,3.100775194,0,50.01007752,0.430596124,7570907.837,59629,28617519.23,0,-82.62015504,4.24,5.81714055,3.165439136,0.89,217,26.8,42.1,21,10.2,219,4,21.4,23.4,19.2,1.9,27,14,0,105,1,,,,,,,,
4433,11/23/2024,OPMC,L4,AHU,AHU,251400244,2991461,26956994.02,2695.699402,12.02924695,228.7259136,230.4335548,228.7458472,0,1.553156146,0,50.01333887,0.311720266,7610010.432,59629,28745881.49,0,-81.89202658,1.47,4.362287134,1,1.88,240,15.3,37.5,9.9,8.7,252,4,22.1,24.6,20.1,1.9,35,14,0,105,1,,,,,,,,
4434,11/24/2024,OPMC,L4,AHU,AHU,251400244,3005790,26996356.1,2699.63561,3.936207763,228.0243902,230.1463415,228.2276423,0,0.073170732,0,50.01300813,0.251596748,7622479.236,59629,28787714.73,0,-74.85365854,3.79,6.761164097,1.84778696,2.19,183,11.3,30.3,2.5,8.2,257,4,23.5,27.5,21.7,1.6,36,14,0,105,1,,,,,,,,
4435,11/28/2024,OPMC,L4,AHU,AHU,251400244,3020648,27401400,2740.14,40.50439024,226.1830986,228.7323944,226.943662,0,0,0,50.03267606,0.220326761,7753777,59629,29219995,0,-80.90140845,5.01,7.997277635,3.602775698,1.26,248,48.6,60.2,42.2,11,223,4,22.6,24.9,20.7,0.8,32,14,0,105,1,,,,,,,,
4436,11/29/2024,OPMC,L4,AHU,AHU,251400244,3022434,27401445.35,2740.144535,0.004534884,228.0116279,230.2674419,228.3139535,0,0,0,50.02267442,0.219802326,7753777.453,59629,29219995.91,0,-80.6744186,2.44,3.903692266,1,2.16,203,52.5,68.5,39.9,8.6,227,4,22,24.6,19.1,1.8,39,14,0,105,1,,,,,,,,
4437,11/30/2024,OPMC,L4,AHU,AHU,251400244,3025449,27401500,2740.15,0.005465116,228.1168831,230.2727273,228.4285714,0,0,0,50.01116883,0.220068831,7753778,59629,29219997,0,-81.96103896,2.35,4.327933045,1,2.25,232,6.8,29.9,0,11.1,231,4,23.1,26.7,20.3,1.3,20,14,0,105,1,,,,,,,,
4438,12/1/2024,OPMC,L4,AHU,AHU,251400244,3028479,27401500,2740.15,0,227.8442623,230.0245902,228.1393443,0,0,0,50.00885246,0.222059016,7753778,59629,29219997,0,-82.99180328,4.48,6.311432237,3.018102934,0.98,209,10.5,29.9,4.1,5.8,218,4,22.6,25.9,20.1,1.6,29,14,0,105,1,,,,,,,,
4439,12/2/2024,OPMC,L4,AHU,AHU,251400244,3031355,27541226.32,2754.122632,13.97263158,226.5921053,227.8157895,227.6578947,0,6.644736842,0,50.00473684,0.679867105,7804021.895,59629.26316,29370927.29,0,-78.71052632,6.84,8,5.142126588,0.54,219,42.9,57.2,37.5,9.1,266,4,23.6,26,21.2,1.8,21,14,0,105,1,,,,,,,,
4440,12/3/2024,OPMC,L4,AHU,AHU,251400244,3034615,27656313.7,2765.63137,11.50873828,226.0821918,227.4520548,226.9178082,0,4.643835616,0,49.99684932,0.550428767,7847303.26,59630,29495893.48,0,-87.82191781,2.87,4.405020534,1.532386587,1.55,190,27.8,38.4,15.5,5.9,206,4,23.5,25.6,21,1.2,32,14,0,105,1,,,,,,,,
4441,12/4/2024,OPMC,L4,AHU,AHU,251400244,3036691,28168981.82,2816.898182,51.26681196,228.0909091,228.4318182,228.9090909,0,8.863636364,0,50.00295455,0.738540909,8018552.795,59630,30044276.93,0,-75.65909091,4.58,6.610089889,2.684033587,2.16,226,45.2,58.7,37.1,7.7,235,4,22.7,24.7,20.7,1.9,24,14,0,105,1,,,,,,,,
4442,12/5/2024,OPMC,L4,AHU,AHU,251400244,3037873,28227800,2822.78,5.881818182,226.0428571,228.3142857,226.7142857,0,0,0,50.00014286,0,8039987,59630,30107797,0,-85.01428571,3.6,5.246730948,1.878712095,0.57,234,43.6,62.9,35.3,11.2,262,4,21.8,24.5,19.8,1.4,35,14,0,105,1,,,,,,,,
4443,12/6/2024,OPMC,L4,AHU,AHU,251400244,3041007,28227800,2822.78,0,227.5434783,229.6956522,227.7826087,0,0,0,50.02717391,0,8039987,59630,30107797,0,-73.69565217,1.4,2.53810414,1,0.87,206,44,56.3,32.2,10.4,270,4,23.2,26.6,20.6,1.8,27,14,0,105,1,,,,,,,,
4444,12/7/2024,OPMC,L4,AHU,AHU,251400244,3045194,28227800,2822.78,0,226.6,228.8,226.6,0,0,0,50.034,0,8039987,59630,30107797,0,-58.2,3.33,5.28472648,1.932254565,1.41,193,11.6,31.9,2.9,10.1,239,4,22.7,25.5,20.6,1.6,39,14,0,105,1,,,,,,,,
4445,12/9/2024,OPMC,L4,AHU,AHU,251400244,3045378,28227800,2822.78,0,227.0614035,229.254386,227.4035088,0,0,0,50.02508772,0,8039987,59630,30107797,0,-73.88596491,1,2.907098646,1,2.06,235,30.5,45.7,18.4,5.4,211,4,25,28.5,23.3,1.3,39,14,0,105,1,,,,,,,,
4446,12/10/2024,OPMC,L4,AHU,AHU,251400244,3048634,28227800,2822.78,0,226.6363636,228.6818182,227.0454545,0,0,0,50.01931818,0,8039987,59630,30107797,0,-75.61363636,5.07,7.556635447,3.573541457,0.97,226,32.7,56.3,22.7,10,231,4,21.9,24.8,19.9,1.5,22,14,0,105,1,,,,,,,,
4447,12/11/2024,OPMC,L4,AHU,AHU,251400244,3052147,28227800,2822.78,0,226.0512821,228.3931624,226.7863248,0,0,0,50.01589744,0.081474359,8039987,59630,30107797.56,0,-82.55555556,2.64,4.234371827,1.292400015,0.84,234,34.8,56.4,27.8,11.4,257,4,23.4,26,21.6,1.5,35,14,0,105,1,,,,,,,,
4448,12/12/2024,OPMC,L4,AHU,AHU,251400244,3055101,28227800,2822.78,0,224.1041667,226.75,225.0208333,0,0,0,49.99479167,0.220154167,8039987,59630,30107798,0,-83.6875,2.86,4.79887659,1.236011336,0.64,225,39,57.6,31.5,7.6,213,4,23.2,26,21.3,1.6,29,14,0,105,1,,,,,,,,
4449,12/13/2024,OPMC,L4,AHU,AHU,251400244,3060346,28246003.03,2824.600303,1.82030303,227.9090909,229.7575758,228.3030303,0,0.96969697,0,49.99939394,0.581787879,8042714.879,59630,30126436.91,0,-71.18181818,3.1,5.826873179,1.710626484,0.56,195,31.8,44.6,16.9,11,231,4,22.6,25.3,19.9,1.7,34,14,0,105,1,,,,,,,,
4450,12/14/2024,OPMC,L4,AHU,AHU,251400244,3061382,28255848.78,2825.584878,0.984575018,228.0060976,230.0426829,228.4878049,0,0.182926829,0,50.01329268,0.290654268,8044134.976,59630,30136510.25,0,-82.09756098,3.17,6.008569837,1.837423649,1.27,239,8.7,23.6,0,7.8,218,4,22,24.1,20,1,39,14,0,105,1,,,,,,,,
4451,12/15/2024,OPMC,L4,AHU,AHU,251400244,3065680,28260500,2826.05,0.465121951,227.3292683,229.3536585,227.695122,0,0,0,50.01060976,0.222926829,8044780,59630,30141265,0,-83.91463415,4.92,6.382612637,3.418154218,2.37,226,9.9,23.2,1.9,7.5,201,4,23.8,26.6,20.9,1.8,27,14,0,105,1,,,,,,,,
4452,12/16/2024,OPMC,L4,AHU,AHU,251400244,3071678,28260500,2826.05,0,226.0854701,228.4017094,226.7350427,0,0,0,50.02547009,0.221766667,8044780,59630,30141265,0,-78.1025641,5.86,8,4.082482014,0.85,227,32.2,49.2,25.3,10.3,206,4,22.7,26.2,21.1,0.8,20,14,0,105,1,,,,,,,,
4453,12/17/2024,OPMC,L4,AHU,AHU,251400244,3077334,28260500,2826.05,0,227.1304348,229.326087,227.3695652,0,0,0,49.99847826,0.22121087,8044780,59630,30141265,0,-84.95652174,4.34,6.066733075,2.626718435,2.13,193,26.8,37.2,20.2,9.9,218,4,23.4,27.1,20.6,0.9,21,14,0,105,1,,,,,,,,
4454,12/18/2024,OPMC,L4,AHU,AHU,251400244,3083786,28544919.49,2854.491949,28.44194915,226.4491525,227.8220339,227.3050847,0,4.36440678,0,50.01813559,0.51535678,8146746.432,59630,30448220.57,0,-79.37288136,1.73,4.132473008,1,0.6,234,38.5,61.5,32.2,9.6,257,4,23.3,26.8,20.8,1.9,36,14,0,105,1,,,,,,,,
4455,12/19/2024,OPMC,L4,AHU,AHU,251400244,3089590,28691342.15,2869.134215,14.64226572,226.4545455,228.8099174,227.1818182,0,0,0,50.03008264,0.290940496,8207066.752,59630,30609479.48,0,-82.39669421,3.83,5.861841158,1.950065651,1.81,194,35.8,51.3,24.9,10.2,256,4,24,27.9,21.1,1.1,33,14,0,105,1,,,,,,,,
4456,12/20/2024,OPMC,L4,AHU,AHU,251400244,3095482,28693800,2869.38,0.245785124,225.7307692,228.0512821,226.6282051,0,0,0,50.03012821,0,8209179,59630,30613105,0,-74.32051282,4.62,7.373612913,2.668654143,1.13,206,44.4,68.9,32.5,8.2,273,4,23.2,27.1,20.5,1.6,37,14,0,105,1,,,,,,,,
4457,12/21/2024,OPMC,L4,AHU,AHU,251400244,3101662,28693800,2869.38,0,228.1590909,230.1818182,228.4318182,0,0,0,50.00681818,0,8209179,59630,30613105,0,-75.77272727,5.02,7.056634096,3.694851318,1.43,194,15.6,30,1.2,7.6,215,4,24.7,28.2,22.6,1.7,37,14,0,105,1,,,,,,,,
4458,12/22/2024,OPMC,L4,AHU,AHU,251400244,3107922,28693800,2869.38,0,227.238806,229.238806,227.761194,0,0,0,50.0280597,0,8209179,59630,30613105,0,-69.17910448,2.12,4.408184844,1,1.62,198,6.2,24.7,0,6.8,231,4,24.3,28.3,22.8,2,32,14,0,105,1,,,,,,,,
4459,12/31/2024,OPMC,L4,AHU,AHU,251400244,3111246,28693800,2869.38,0,224.9090909,227.6363636,226.030303,0,0,0,50.02060606,0,8209179,59630,30613105,0,-86.78787879,5.36,7.078268589,4.155782572,0.65,189,35.8,59.4,22.4,8.7,218,4,24.7,27.5,22.3,1.1,34,14,0,105,1,,,,,,,,
4460,1/1/2024,OPMC,L5,AHU,AHU,251400281,606024,57983677.38,5798.367738,17.58072186,226.6190476,228.9404762,227.1309524,0,0,0,50.00107143,0.179958333,9909244,894116.3571,60657991.12,0,-87.02380952,3.75,6.568024396,2.531089163,2.21,180,24.1,35.4,19,9.8,205,5,23.8,27.6,21.4,1.8,36,44,0,106,1,,,,,,,,
4461,1/2/2024,OPMC,L5,AHU,AHU,251400281,608770,58335291.82,5833.529182,35.16144372,225.8,229.0454545,226.4545455,5.736363636,2.7,4.754545455,50.00445455,0.619754545,9967288.4,901609.8273,61028219.84,0,-85.45454545,2.77,3.963220753,1.320846563,0.77,216,36.9,48.7,30.4,10.9,276,5,25.5,28.4,23.6,2,30,44,0,106,1,,,,,,,,
4462,1/3/2024,OPMC,L5,AHU,AHU,251400281,612437,59002328.57,5900.232857,66.70367532,227.2190476,230.0952381,227.4095238,3.733333333,1.504761905,5.114285714,50.01838095,0.537275238,10087823.3,908054.3714,61725750.92,0,-87.28571429,3.06,4.267685371,1.17398382,0.77,195,37.7,49.5,31.6,6.3,267,5,23.5,26.7,21.5,1.6,34,44,0,106,1,,,,,,,,
4463,1/4/2024,OPMC,L5,AHU,AHU,251400281,615936,59400285,5940.0285,39.79564286,227.6,229.95,228.175,0,0,0,49.998,0.18151,10170561.58,913626.95,62146083.15,0,-90.275,5.62,7.482151391,4.317166218,1.88,248,34.3,54.9,28,8.4,257,5,23.7,26.6,21.8,1.3,30,44,0,106,1,,,,,,,,
4464,1/5/2024,OPMC,L5,AHU,AHU,251400281,619393,60183795.77,6018.379577,78.35107746,227.8309859,230.1408451,227.8169014,1.929577465,0.929577465,3.366197183,50.0084507,0.437715493,10319208.3,920983.1408,62966548.77,0,-87.63380282,1.87,4.109059872,1,0.84,210,38.7,51.9,25.7,8.1,262,5,23.3,26.2,21.4,1.6,39,44,0,106,1,,,,,,,,
4465,1/6/2024,OPMC,L5,AHU,AHU,251400281,623036,60524462.73,6052.446273,34.06669526,227.9,230.6909091,228.8181818,2.181818182,0,0,50.01618182,0.29036,10386445.19,929655.0818,63329434.85,0,-85.90909091,1.78,3.185704153,1,1.54,230,15.5,35.9,6.7,7.3,265,5,23.8,26.7,21,1.8,36,44,0,106,1,,,,,,,,
4466,1/7/2024,OPMC,L5,AHU,AHU,251400281,626659,60584512.33,6058.451233,6.004960149,228.7260274,230.9589041,229.0273973,0,0,0,50.01136986,0.180375342,10401993,941665.2603,63403356.78,0,-85.09589041,1.61,3.128424368,1,1.89,195,13.7,25,0.6,9.7,225,5,23.4,26.1,21.7,1.5,31,44,0,106,1,,,,,,,,
4467,1/8/2024,OPMC,L5,AHU,AHU,251400281,630442,60871600.95,6087.160095,28.70886236,225.3428571,228.3047619,225.4285714,4.780952381,1.676190476,5.676190476,50.01038095,0.56605619,10456152.49,950088.0667,63709359.3,0,-85.56190476,2.82,5.695229325,1.775167457,1.97,223,34.1,44.4,21.5,6.8,241,5,23.8,26.5,21.3,1.7,33,44,0,106,1,,,,,,,,
4468,1/9/2024,OPMC,L5,AHU,AHU,251400281,634312,61574661.82,6157.466182,70.30608658,225.4363636,229.2727273,226.0818182,6.972727273,0.436363636,5.609090909,50.00463636,0.625797273,10609218.86,955556.3455,64447488.7,0,-85.33636364,3.2,4.472232059,1.872368184,1.8,186,28.8,41.6,16.7,11.7,236,5,22.6,25.1,20,1.8,28,44,0,106,1,,,,,,,,
4469,1/10/2024,OPMC,L5,AHU,AHU,251400281,638005,62314252.24,6231.425224,73.95904206,226.6119403,229.8134328,227.0895522,5.305970149,1.791044776,4.671641791,50.01895522,0.612779851,10770423.92,961316.5522,65225198.48,0,-86.3358209,2.1,5.027142877,1,0.9,247,30.1,40.4,25.1,10.6,232,5,23.4,26,21.4,1.2,31,44,0,106,1,,,,,,,,
4470,1/11/2024,OPMC,L5,AHU,AHU,251400281,642384,62793665.59,6279.366559,47.94133526,226.4086022,229.4623656,226.6487455,4.978494624,1.870967742,5.111111111,50.01315412,0.570487814,10869436.27,966569.6416,65730452.07,0,-85.35125448,5.8,8,4.643858366,1,194,28.3,41.2,16.2,5.6,267,5,24.2,27.5,21.6,1.1,24,44,0,106,1,,,,,,,,
4471,1/12/2024,OPMC,L5,AHU,AHU,251400281,653483,63518367.61,6351.836761,72.47020142,224.943662,227.9577465,225.1971831,7.338028169,3.746478873,7.267605634,50.00126761,0.748004225,11005482.01,974433.8451,66491593.54,0,-85.63380282,1.92,3.820347218,1,2.3,226,43,59.2,37.1,5.8,208,5,23.8,27.5,22,0.8,29,44,0,106,1,,,,,,,,
4472,1/13/2024,OPMC,L5,AHU,AHU,251400281,661387,63745444,6374.5444,22.70763944,227.5333333,229.5333333,227.92,0,0,0,50.0048,0.181205333,11050528,984016.0267,66737763.6,0,-84.50666667,1.31,4.248029747,1,1.88,194,11.5,29.8,5.3,10.9,259,5,22.8,26.6,21.3,1.6,28,44,0,106,1,,,,,,,,
4473,1/14/2024,OPMC,L5,AHU,AHU,251400281,667029,63747960.81,6374.796081,0.251681081,227.6351351,229.8108108,227.9459459,0,0,0,50.01256757,0.181048649,11050528,994467.7703,66750163.04,0,-84.09459459,3.02,4.046496543,1.149762793,0.68,216,11.9,28.8,0,7.2,205,5,24.9,28.8,22.4,1.6,24,44,0,106,1,,,,,,,,
4474,1/15/2024,OPMC,L5,AHU,AHU,251400281,674715,64088713.64,6408.871364,34.07528256,225.8909091,229.3727273,226.1818182,5.645454545,1.663636364,6.154545455,50.01909091,0.536633636,11117357.48,1003162.073,67111852.05,0,-85.06363636,2.92,5.016189694,1.515403608,1.17,246,40.6,54,25.7,6.8,234,5,24.2,26.7,21.5,1.6,29,44,0,106,1,,,,,,,,
4475,1/16/2024,OPMC,L5,AHU,AHU,251400281,682065,64769782.57,6476.978257,68.10689324,225.9082569,228.9266055,226.2568807,5.018348624,1.788990826,4.80733945,50.01844037,0.531192661,11252041.9,1009124.991,67825695.86,0,-84.46788991,2.9,5.889835359,1.500179122,1.05,228,44.3,58.3,37.1,9.2,238,5,25.2,28.4,22.7,1.3,31,44,0,106,1,,,,,,,,
4476,1/17/2024,OPMC,L5,AHU,AHU,251400281,689477,65409769.11,6540.976911,63.99865443,226.6269113,229.1039755,226.6360856,3.486238532,1.917431193,4.513761468,50.01691131,0.568353517,11376216.3,1015690.841,68497091.29,0,-85.16207951,4.79,6.226005851,3.71077422,1.74,205,25,39.4,19,9.7,209,5,23.8,26.7,21.9,1,28,44,0,106,1,,,,,,,,
4477,1/18/2024,OPMC,L5,AHU,AHU,251400281,700133,65970171.53,6597.017153,56.04024171,228.3629893,230.633452,228.1209964,1.565836299,0.555160142,3.387900356,50.01402135,0.466924911,11497517.7,1021270.797,69089692.32,0,-84.48398577,5.33,7.991036939,3.990381512,1,239,29.5,44,17.7,11.1,222,5,23.2,26,21.2,0.9,24,44,0,106,1,,,,,,,,
4478,1/19/2024,OPMC,L5,AHU,AHU,251400281,712999,66260520.51,6626.052051,29.03489826,228.4615385,230.5641026,228.8717949,0,0,0,50.00589744,0.181215385,11557998.1,1026260.513,69399084.26,0,-89.05128205,2.87,3.984151495,1.682892267,1.06,206,48.2,63.5,33.9,9.9,221,5,21.8,24,19.5,1,24,44,0,106,1,,,,,,,,
4479,1/20/2024,OPMC,L5,AHU,AHU,251400281,727379,66588137.74,6658.813774,32.7617223,227.2169811,229.1603774,227.6603774,0,0,0,49.99660377,0.180287736,11620200,1034656.075,69749638.29,0,-85.62264151,2.39,4.300708586,1,1.33,213,11.9,34.8,2.5,11.6,241,5,24.1,27,21.2,1.3,29,44,0,106,1,,,,,,,,
4480,1/21/2024,OPMC,L5,AHU,AHU,251400281,745363,66591423.6,6659.14236,0.328585966,227.1685393,229.247191,227.6629213,0,0,0,50.00539326,0.181670787,11620200,1048267.854,69765847.96,0,-88.19101124,5.39,7.40502017,4.285331815,2.28,241,10.8,26.2,0.9,9.3,209,5,24.9,27.7,22.6,1.2,36,44,0,106,1,,,,,,,,
4481,1/22/2024,OPMC,L5,AHU,AHU,251400281,755555,66725231.56,6672.523156,13.38079648,226.3191489,229.0744681,226.3333333,3.397163121,1.234042553,4.390070922,50.01698582,0.508821986,11644042.43,1055223.546,69911294.06,0,-88.60992908,2.44,3.779738183,1,1.09,191,37.7,52.9,29.1,5.5,216,5,24.2,26.6,21.9,0.9,25,44,0,106,1,,,,,,,,
4482,1/23/2024,OPMC,L5,AHU,AHU,251400281,763529,67702090.29,6770.209029,97.68587254,226.2285714,229.1485714,226.2171429,5.577142857,2.942857143,6.645714286,50.01891429,0.681520571,11841254.35,1060815.326,70935607.51,0,-91.04,4.83,6.912257757,3.001728567,2.25,231,37.1,48.2,29.8,11.6,211,5,23.9,27.5,21.1,1.5,33,44,0,106,1,,,,,,,,
4483,1/24/2024,OPMC,L5,AHU,AHU,251400281,769257,68301486.17,6830.148617,59.93958866,225.7735471,228.2244489,225.49499,4.488977956,3.006012024,6.482965932,50.01184369,0.688479559,11964323.88,1066461.01,71569443.67,0,-89.17835671,4.8,6.798472304,2.848665515,2.03,229,40,51.3,28.5,9.2,272,5,25,28.5,22.9,0.8,21,44,0,106,1,,,,,,,,
4484,1/25/2024,OPMC,L5,AHU,AHU,251400281,786221,68895946.9,6889.59469,59.44607303,226.3716814,228.8495575,225.7433628,3.238938053,2.415929204,6.946902655,50.01176991,0.62730885,12088788.42,1071317.973,72198123.9,0,-87.50442478,2.4,3.693814983,1,0.74,215,36.1,48.3,26.6,8.8,269,5,25,28.2,22.9,1.8,21,44,0,106,1,,,,,,,,
4485,1/26/2024,OPMC,L5,AHU,AHU,251400281,805404,69335440.77,6933.544077,43.94938666,227.1846154,229.35,226.8038462,1.530769231,1.615384615,3.965384615,50.00223077,0.430691154,12176555.97,1076303.823,72663130.98,0,-89.96153846,4.31,6.572952199,2.73803819,1.3,209,29,48.3,20.2,6.1,218,5,24.7,27.4,23.1,0.8,29,44,0,106,1,,,,,,,,
4486,1/27/2024,OPMC,L5,AHU,AHU,251400281,815568,69822402.68,6982.240268,48.69619093,228.1875,230.3035714,228.4375,0,0,0,50.00758929,0.178115179,12274496,1085508.83,73182629.26,0,-93.20535714,3.29,5.677572901,1.644063585,1.03,197,13.7,35.7,7.2,7.9,278,5,23.7,26.5,22.2,1.6,29,44,0,106,1,,,,,,,,
4487,1/28/2024,OPMC,L5,AHU,AHU,251400281,819151,69825192.59,6982.519259,0.278991402,227.7962963,230.0740741,228.0277778,0,0,0,50.00944444,0.178625,12274496,1097209.685,73196539.42,0,-94.32407407,2.04,3.274446263,1,1.79,242,15.1,32.9,7.8,6.3,277,5,23.5,26.5,20.8,2,24,44,0,106,1,,,,,,,,
4488,1/29/2024,OPMC,L5,AHU,AHU,251400281,822960,69911760.81,6991.176081,8.656821822,226.8783784,228.8378378,226.4189189,1.054054054,2.148648649,4.432432432,50.01027027,0.54042027,12288218,1106040.973,73294887.91,0,-92.06756757,5.74,8,4.007054886,2.26,237,21.8,41.1,12.3,7.1,204,5,24,26.2,21.2,1,23,44,0,106,1,,,,,,,,
4489,1/30/2024,OPMC,L5,AHU,AHU,251400281,826649,70332856,7033.2856,42.10951892,227.0266667,228.8266667,226.6,0.933333333,2.133333333,3.986666667,50.0132,0.503356,12359460.61,1113397.987,73740249.39,0,-88.65333333,1.2,4.049131547,1,1.58,218,20.9,32.4,10.2,11.7,255,5,25.3,27.3,23.6,1.4,39,44,0,106,1,,,,,,,,
4490,1/31/2024,OPMC,L5,AHU,AHU,251400281,830516,70856447.57,7085.644757,52.35915728,226.9805825,229.6019417,226.8543689,3.368932039,1.980582524,4.961165049,50.01747573,0.543560194,12460544.83,1120952.971,74293051.5,0,-88.76699029,3.76,6.289809687,1.928212895,0.72,240,35.3,57.9,22,7.7,278,5,25.1,27.8,22.8,1.5,37,44,0,106,1,,,,,,,,
4491,2/1/2024,OPMC,L5,AHU,AHU,251400281,834381,71484264.86,7148.426486,62.7817292,227.6756757,229.8513514,227.6621622,1.297297297,0.891891892,2.445945946,49.99918919,0.407745946,12571742.38,1127493.905,74951884.11,0,-89.45945946,4.79,6.899314008,3.41066706,0.77,182,27.1,46,21.5,6.3,203,5,25.2,28.4,22.8,1.2,31,44,0,106,1,,,,,,,,
4492,2/2/2024,OPMC,L5,AHU,AHU,251400281,838432,72011012.17,7201.101217,52.6747309,227.1391304,229.7304348,227.0869565,4.008695652,2.591304348,5.182608696,50.01869565,0.552672174,12660294.03,1134315.478,75503795.53,0,-88,1.53,3.163858741,1,1.62,197,34.8,56.9,24.5,9.6,261,5,23,26.4,20.8,1.8,20,44,0,106,1,,,,,,,,
4493,2/3/2024,OPMC,L5,AHU,AHU,251400281,842297,72365388.79,7236.538879,35.43766111,229.2149533,231.364486,229.4579439,0,0,0,50.01373832,0.180309346,12717857,1143738.636,75878874.52,0,-90.04672897,4.16,5.605265869,2.617600344,0.63,240,5,28.6,0,9.3,256,5,24.7,26.7,22.8,1.9,34,44,0,106,1,,,,,,,,
4494,2/4/2024,OPMC,L5,AHU,AHU,251400281,846224,72367787.8,7236.77878,0.239901983,228.4634146,230.7682927,228.7073171,0,0,0,50.01463415,0.181064634,12717857,1153764.317,75890726.32,0,-92.48780488,1.26,2.964131887,1,0.68,227,8.1,28.7,1.5,5.1,203,5,25.2,29,22.6,1.2,26,44,0,106,1,,,,,,,,
4495,2/5/2024,OPMC,L5,AHU,AHU,251400281,850065,72744722.22,7274.472222,37.69344173,228.3333333,230.9876543,228.4814815,2.567901235,0.925925926,3.185185185,50.0091358,0.52052716,12793194.37,1164196.667,76292840.95,0,-90.37037037,4.76,6.919568005,3.421694251,1.06,238,41.7,63.2,33.5,5.1,260,5,25.2,29.1,23.6,1.2,31,44,0,106,1,,,,,,,,
4496,2/6/2024,OPMC,L5,AHU,AHU,251400281,856673,73335451.22,7333.545122,59.07289973,226.3536585,228.9634146,226.1707317,4.317073171,2.585365854,5.731707317,50.01280488,0.654286585,12914806.8,1171757.878,76916599.71,0,-89.41463415,4.78,6.355668258,2.795969506,1.58,224,35,58.7,20.3,9.8,267,5,24.3,27,22.3,0.8,20,44,0,106,1,,,,,,,,
4497,2/7/2024,OPMC,L5,AHU,AHU,251400281,859733,73848476.32,7384.847632,51.30250963,227.9078947,230.5789474,227.9605263,1.842105263,0.671052632,2.684210526,50.02,0.399939474,13017172.43,1178727.434,77457220.2,0,-89.80263158,4.57,6.314162667,3.393819878,1.33,243,34.9,47.1,24.3,5,274,5,22.4,25.9,19.6,1.5,30,44,0,106,1,,,,,,,,
