id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,id_v1,id_v2,id_v3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,rssi,lokasi
1798965,32,2024-07-11 16:30:03,OPMC_AHU_L6,3017140.0,227,227,229,50.03,1.0,2024-07-11 16:30:03.000,2024-07-11 16:30:03.000,2024-07-11 16:30:03.000,28419.0,28672.0,3048968,-90.0,107
1798972,32,2024-07-11 16:40:03,OPMC_AHU_L6,3017140.0,228,228,230,50.0,1.0,2024-07-11 16:39:34.000,2024-07-11 16:39:34.000,2024-07-11 16:39:34.000,28419.0,28672.0,3048968,-88.0,107
1799005,32,2024-07-11 16:50:03,OPMC_AHU_L6,3017140.0,228,228,230,50.02,1.0,2024-07-11 16:49:47.000,2024-07-11 16:49:47.000,2024-07-11 16:49:47.000,28419.0,28672.0,3048968,-94.0,107
1799025,32,2024-07-11 17:00:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-07-11 16:59:40.000,2024-07-11 16:59:40.000,2024-07-11 16:59:40.000,28419.0,28672.0,3048968,-92.0,107
1799049,32,2024-07-11 17:10:03,OPMC_AHU_L6,3017140.0,228,228,230,50.0,1.0,2024-07-11 17:09:45.000,2024-07-11 17:09:45.000,2024-07-11 17:09:45.000,28419.0,28672.0,3048968,-96.0,107
1799073,32,2024-07-11 17:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.02,1.0,2024-07-11 17:19:47.000,2024-07-11 17:19:47.000,2024-07-11 17:19:47.000,28419.0,28672.0,3048968,-91.0,107
1799121,32,2024-07-11 17:40:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-07-11 17:39:54.000,2024-07-11 17:39:54.000,2024-07-11 17:39:54.000,28419.0,28672.0,3048968,-94.0,107
1799144,32,2024-07-11 17:50:03,OPMC_AHU_L6,3017140.0,230,230,232,49.95,1.0,2024-07-11 17:49:56.000,2024-07-11 17:49:56.000,2024-07-11 17:49:56.000,28419.0,28672.0,3048968,-95.0,107
1799162,32,2024-07-11 18:00:03,OPMC_AHU_L6,3017140.0,228,228,230,50.02,1.0,2024-07-11 17:59:49.000,2024-07-11 17:59:49.000,2024-07-11 17:59:49.000,28419.0,28672.0,3048968,-90.0,107
1799202,32,2024-07-11 18:20:03,OPMC_AHU_L6,3017140.0,229,229,231,50.02,1.0,2024-07-11 18:19:43.000,2024-07-11 18:19:43.000,2024-07-11 18:19:43.000,28419.0,28672.0,3048968,-91.0,107
1799247,32,2024-07-11 18:40:03,OPMC_AHU_L6,3017140.0,228,228,229,50.04,1.0,2024-07-11 18:39:47.000,2024-07-11 18:39:47.000,2024-07-11 18:39:47.000,28419.0,28672.0,3048968,-94.0,107
1799267,32,2024-07-11 18:50:03,OPMC_AHU_L6,3017140.0,227,228,229,50.04,1.0,2024-07-11 18:49:47.000,2024-07-11 18:49:47.000,2024-07-11 18:49:47.000,28419.0,28672.0,3048968,-93.0,107
1799297,32,2024-07-11 19:00:03,OPMC_AHU_L6,3017140.0,228,228,229,50.05,1.0,2024-07-11 19:00:00.000,2024-07-11 19:00:00.000,2024-07-11 19:00:00.000,28419.0,28672.0,3048968,-89.0,107
1799315,32,2024-07-11 19:10:03,OPMC_AHU_L6,3017140.0,227,228,229,50.04,1.0,2024-07-11 19:10:00.000,2024-07-11 19:10:00.000,2024-07-11 19:10:00.000,28419.0,28672.0,3048968,-99.0,107
1799330,32,2024-07-11 19:20:03,OPMC_AHU_L6,3017140.0,228,228,229,49.95,1.0,2024-07-11 19:19:47.000,2024-07-11 19:19:47.000,2024-07-11 19:19:47.000,28419.0,28672.0,3048968,-91.0,107
1799372,32,2024-07-11 19:40:03,OPMC_AHU_L6,3017140.0,228,228,229,50.0,1.0,2024-07-11 19:39:42.000,2024-07-11 19:39:42.000,2024-07-11 19:39:42.000,28419.0,28672.0,3048968,-93.0,107
1799392,32,2024-07-11 19:50:03,OPMC_AHU_L6,3017140.0,228,228,230,49.99,1.0,2024-07-11 19:49:41.000,2024-07-11 19:49:41.000,2024-07-11 19:49:41.000,28419.0,28672.0,3048968,-93.0,107
1799416,32,2024-07-11 20:00:03,OPMC_AHU_L6,3017140.0,228,229,230,50.05,1.0,2024-07-11 19:59:46.000,2024-07-11 19:59:46.000,2024-07-11 19:59:46.000,28419.0,28672.0,3048968,-93.0,107
1799442,32,2024-07-11 20:10:03,OPMC_AHU_L6,3017140.0,228,228,229,49.99,1.0,2024-07-11 20:09:53.000,2024-07-11 20:09:53.000,2024-07-11 20:09:53.000,28419.0,28672.0,3048968,-89.0,107
1799467,32,2024-07-11 20:20:03,OPMC_AHU_L6,3017140.0,227,228,229,49.94,1.0,2024-07-11 20:19:54.000,2024-07-11 20:19:54.000,2024-07-11 20:19:54.000,28419.0,28672.0,3048968,-93.0,107
1799480,32,2024-07-11 20:30:03,OPMC_AHU_L6,3017140.0,228,228,229,50.02,1.0,2024-07-11 20:29:38.000,2024-07-11 20:29:38.000,2024-07-11 20:29:38.000,28419.0,28672.0,3048968,-93.0,107
1799505,32,2024-07-11 20:40:03,OPMC_AHU_L6,3017140.0,228,228,230,50.02,1.0,2024-07-11 20:39:42.000,2024-07-11 20:39:42.000,2024-07-11 20:39:42.000,28419.0,28672.0,3048968,-93.0,107
1799530,32,2024-07-11 20:50:03,OPMC_AHU_L6,3017140.0,228,228,230,50.05,1.0,2024-07-11 20:49:47.000,2024-07-11 20:49:47.000,2024-07-11 20:49:47.000,28419.0,28672.0,3048968,-88.0,107
1799546,32,2024-07-11 21:00:03,OPMC_AHU_L6,3017140.0,228,228,230,50.01,1.0,2024-07-11 20:59:38.000,2024-07-11 20:59:38.000,2024-07-11 20:59:38.000,28419.0,28672.0,3048968,-89.0,107
1799575,32,2024-07-11 21:10:03,OPMC_AHU_L6,3017140.0,229,229,230,50.0,1.0,2024-07-11 21:09:50.000,2024-07-11 21:09:50.000,2024-07-11 21:09:50.000,28419.0,28672.0,3048968,-101.0,107
1799596,32,2024-07-11 21:20:03,OPMC_AHU_L6,3017140.0,228,228,230,50.02,1.0,2024-07-11 21:19:45.000,2024-07-11 21:19:45.000,2024-07-11 21:19:45.000,28419.0,28672.0,3048968,-94.0,107
1799650,32,2024-07-11 21:40:03,OPMC_AHU_L6,3017140.0,229,229,231,49.93,1.0,2024-07-11 21:39:59.000,2024-07-11 21:39:59.000,2024-07-11 21:39:59.000,28419.0,28672.0,3048968,-93.0,107
1799665,32,2024-07-11 21:50:03,OPMC_AHU_L6,3017140.0,229,229,231,50.01,1.0,2024-07-11 21:49:47.000,2024-07-11 21:49:47.000,2024-07-11 21:49:47.000,28419.0,28672.0,3048968,-97.0,107
1799680,32,2024-07-11 22:00:03,OPMC_AHU_L6,3017140.0,229,229,231,49.99,1.0,2024-07-11 21:59:36.000,2024-07-11 21:59:36.000,2024-07-11 21:59:36.000,28419.0,28672.0,3048968,-94.0,107
1799706,32,2024-07-11 22:10:03,OPMC_AHU_L6,3017140.0,229,229,231,49.96,1.0,2024-07-11 22:09:43.000,2024-07-11 22:09:43.000,2024-07-11 22:09:43.000,28419.0,28672.0,3048968,-88.0,107
1799732,32,2024-07-11 22:20:03,OPMC_AHU_L6,3017140.0,230,230,232,50.02,1.0,2024-07-11 22:19:40.000,2024-07-11 22:19:40.000,2024-07-11 22:19:40.000,28419.0,28672.0,3048968,-91.0,107
1799761,32,2024-07-11 22:30:03,OPMC_AHU_L6,3017140.0,230,230,232,50.03,1.0,2024-07-11 22:29:59.000,2024-07-11 22:29:59.000,2024-07-11 22:29:59.000,28419.0,28672.0,3048968,-92.0,107
1799770,32,2024-07-11 22:32:55,OPMC_AHU_L6,3017140.0,230,230,232,50.01,1.0,2024-07-11 22:32:51.000,2024-07-11 22:32:51.000,2024-07-11 22:32:51.000,28419.0,28672.0,3048968,-93.0,107
1799799,32,2024-07-11 22:40:03,OPMC_AHU_L6,3017140.0,230,230,232,50.05,1.0,2024-07-11 22:39:50.000,2024-07-11 22:39:50.000,2024-07-11 22:39:50.000,28419.0,28672.0,3048968,-90.0,107
1799822,32,2024-07-11 22:50:03,OPMC_AHU_L6,3017140.0,230,230,232,49.95,1.0,2024-07-11 22:49:51.000,2024-07-11 22:49:51.000,2024-07-11 22:49:51.000,28419.0,28672.0,3048968,-92.0,107
1799835,32,2024-07-11 23:00:03,OPMC_AHU_L6,3017140.0,226,226,228,49.98,1.0,2024-07-11 22:59:41.000,2024-07-11 22:59:41.000,2024-07-11 22:59:41.000,28419.0,28672.0,3048968,-91.0,107
1799867,32,2024-07-11 23:10:03,OPMC_AHU_L6,3017140.0,226,226,228,50.04,1.0,2024-07-11 23:09:55.000,2024-07-11 23:09:55.000,2024-07-11 23:09:55.000,28419.0,28672.0,3048968,-101.0,107
1799891,32,2024-07-11 23:20:03,OPMC_AHU_L6,3017140.0,226,226,228,49.98,1.0,2024-07-11 23:19:55.000,2024-07-11 23:19:55.000,2024-07-11 23:19:55.000,28419.0,28672.0,3048968,-95.0,107
1799907,32,2024-07-11 23:30:03,OPMC_AHU_L6,3017140.0,226,226,228,50.0,1.0,2024-07-11 23:29:45.000,2024-07-11 23:29:45.000,2024-07-11 23:29:45.000,28419.0,28672.0,3048968,-95.0,107
1799932,32,2024-07-11 23:40:03,OPMC_AHU_L6,3017140.0,226,226,228,50.03,1.0,2024-07-11 23:39:54.000,2024-07-11 23:39:54.000,2024-07-11 23:39:54.000,28419.0,28672.0,3048968,-95.0,107
1799949,32,2024-07-11 23:50:03,OPMC_AHU_L6,3017140.0,226,226,228,50.03,1.0,2024-07-11 23:49:44.000,2024-07-11 23:49:44.000,2024-07-11 23:49:44.000,28419.0,28672.0,3048968,-102.0,107
1799972,32,2024-07-12 00:00:03,OPMC_AHU_L6,3017140.0,227,227,229,50.02,1.0,2024-07-11 23:59:49.000,2024-07-11 23:59:49.000,2024-07-11 23:59:49.000,28419.0,28672.0,3048968,-94.0,107
1800026,32,2024-07-12 00:30:03,OPMC_AHU_L6,3017140.0,227,227,229,50.03,1.0,2024-07-12 00:29:32.000,2024-07-12 00:29:32.000,2024-07-12 00:29:32.000,28419.0,28672.0,3048968,-95.0,107
1800060,32,2024-07-12 00:40:03,OPMC_AHU_L6,3017140.0,227,227,229,50.0,1.0,2024-07-12 00:39:43.000,2024-07-12 00:39:43.000,2024-07-12 00:39:43.000,28419.0,28672.0,3048968,-95.0,107
1800096,32,2024-07-12 01:00:03,OPMC_AHU_L6,3017140.0,227,227,229,49.97,1.0,2024-07-12 00:59:36.000,2024-07-12 00:59:36.000,2024-07-12 00:59:36.000,28419.0,28672.0,3048968,-95.0,107
1800126,32,2024-07-12 01:10:02,OPMC_AHU_L6,3017140.0,227,227,229,49.98,1.0,2024-07-12 01:09:46.000,2024-07-12 01:09:46.000,2024-07-12 01:09:46.000,28419.0,28672.0,3048968,-95.0,107
1800164,32,2024-07-12 01:30:02,OPMC_AHU_L6,3017140.0,227,228,230,49.98,1.0,2024-07-12 01:29:37.000,2024-07-12 01:29:37.000,2024-07-12 01:29:37.000,28419.0,28672.0,3048968,-93.0,107
1800198,32,2024-07-12 01:40:02,OPMC_AHU_L6,3017140.0,228,228,230,49.98,1.0,2024-07-12 01:39:48.000,2024-07-12 01:39:48.000,2024-07-12 01:39:48.000,28419.0,28672.0,3048968,-90.0,107
1800214,32,2024-07-12 01:50:03,OPMC_AHU_L6,3017140.0,228,228,230,50.0,1.0,2024-07-12 01:49:41.000,2024-07-12 01:49:41.000,2024-07-12 01:49:41.000,28419.0,28672.0,3048968,-101.0,107
1800268,32,2024-07-12 02:10:03,OPMC_AHU_L6,3017140.0,228,228,230,50.03,1.0,2024-07-12 02:09:48.000,2024-07-12 02:09:48.000,2024-07-12 02:09:48.000,28419.0,28672.0,3048968,-90.0,107
1800307,32,2024-07-12 02:30:03,OPMC_AHU_L6,3017140.0,228,229,231,50.03,1.0,2024-07-12 02:29:37.000,2024-07-12 02:29:37.000,2024-07-12 02:29:37.000,28419.0,28672.0,3048968,-98.0,107
1800331,32,2024-07-12 02:40:03,OPMC_AHU_L6,3017140.0,229,229,231,50.01,1.0,2024-07-12 02:39:58.000,2024-07-12 02:39:58.000,2024-07-12 02:39:58.000,28419.0,28672.0,3048968,-93.0,107
1800358,32,2024-07-12 02:50:03,OPMC_AHU_L6,3017140.0,229,229,231,49.97,1.0,2024-07-12 02:49:55.000,2024-07-12 02:49:55.000,2024-07-12 02:49:55.000,28419.0,28672.0,3048968,-95.0,107
1800379,32,2024-07-12 03:00:03,OPMC_AHU_L6,3017140.0,229,229,231,50.0,1.0,2024-07-12 02:59:58.000,2024-07-12 02:59:58.000,2024-07-12 02:59:58.000,28419.0,28672.0,3048968,-91.0,107
1800400,32,2024-07-12 03:10:03,OPMC_AHU_L6,3017140.0,229,229,231,49.98,1.0,2024-07-12 03:09:49.000,2024-07-12 03:09:49.000,2024-07-12 03:09:49.000,28419.0,28672.0,3048968,-93.0,107
1800421,32,2024-07-12 03:20:03,OPMC_AHU_L6,3017140.0,229,229,231,49.96,1.0,2024-07-12 03:19:50.000,2024-07-12 03:19:50.000,2024-07-12 03:19:50.000,28419.0,28672.0,3048968,-95.0,107
1800469,32,2024-07-12 03:40:03,OPMC_AHU_L6,3017140.0,230,230,232,50.0,1.0,2024-07-12 03:39:51.000,2024-07-12 03:39:51.000,2024-07-12 03:39:51.000,28419.0,28672.0,3048968,-95.0,107
1800494,32,2024-07-12 03:50:03,OPMC_AHU_L6,3017140.0,230,230,232,49.97,1.0,2024-07-12 03:49:50.000,2024-07-12 03:49:50.000,2024-07-12 03:49:50.000,28419.0,28672.0,3048968,-99.0,107
1800562,32,2024-07-12 04:20:03,OPMC_AHU_L6,3017140.0,230,230,232,50.06,1.0,2024-07-12 04:19:58.000,2024-07-12 04:19:58.000,2024-07-12 04:19:58.000,28419.0,28672.0,3048968,-93.0,107
1800589,32,2024-07-12 04:30:03,OPMC_AHU_L6,3017140.0,229,230,232,49.97,1.0,2024-07-12 04:30:00.000,2024-07-12 04:30:00.000,2024-07-12 04:30:00.000,28419.0,28672.0,3048968,-95.0,107
1800608,32,2024-07-12 04:40:03,OPMC_AHU_L6,3017140.0,229,230,231,50.01,1.0,2024-07-12 04:39:56.000,2024-07-12 04:39:56.000,2024-07-12 04:39:56.000,28419.0,28672.0,3048968,-95.0,107
1800649,32,2024-07-12 05:00:03,OPMC_AHU_L6,3017140.0,229,229,231,50.04,1.0,2024-07-12 04:59:57.000,2024-07-12 04:59:57.000,2024-07-12 04:59:57.000,28419.0,28672.0,3048968,-93.0,107
1800669,32,2024-07-12 05:10:03,OPMC_AHU_L6,3017140.0,228,229,230,49.94,1.0,2024-07-12 05:09:46.000,2024-07-12 05:09:46.000,2024-07-12 05:09:46.000,28419.0,28672.0,3048968,-97.0,107
1800682,32,2024-07-12 05:20:03,OPMC_AHU_L6,3017140.0,228,228,230,50.0,1.0,2024-07-12 05:19:35.000,2024-07-12 05:19:35.000,2024-07-12 05:19:35.000,28419.0,28672.0,3048968,-94.0,107
1800751,32,2024-07-12 05:50:03,OPMC_AHU_L6,3017140.0,227,227,229,50.05,1.0,2024-07-12 05:49:40.000,2024-07-12 05:49:40.000,2024-07-12 05:49:40.000,28419.0,28672.0,3048968,-93.0,107
1800773,32,2024-07-12 06:00:03,OPMC_AHU_L6,3017140.0,227,227,229,50.01,1.0,2024-07-12 05:59:37.000,2024-07-12 05:59:37.000,2024-07-12 05:59:37.000,28419.0,28672.0,3048968,-95.0,107
1800793,32,2024-07-12 06:10:03,OPMC_AHU_L6,3017140.0,226,227,229,50.04,1.0,2024-07-12 06:09:37.000,2024-07-12 06:09:37.000,2024-07-12 06:09:37.000,28419.0,28672.0,3048968,-95.0,107
1800823,32,2024-07-12 06:20:03,OPMC_AHU_L6,3017140.0,226,226,228,50.02,1.0,2024-07-12 06:19:58.000,2024-07-12 06:19:58.000,2024-07-12 06:19:58.000,28419.0,28672.0,3048968,-89.0,107
1800840,32,2024-07-12 06:30:03,OPMC_AHU_L6,3017140.0,225,226,227,50.01,1.0,2024-07-12 06:29:48.000,2024-07-12 06:29:48.000,2024-07-12 06:29:48.000,28419.0,28672.0,3048968,-97.0,107
1800865,32,2024-07-12 06:35:23,OPMC_AHU_L6,3017140.0,225,225,227,50.04,1.0,2024-07-12 06:35:08.000,2024-07-12 06:35:08.000,2024-07-12 06:35:08.000,28419.0,28672.0,3048968,-93.0,107
1800883,32,2024-07-12 06:40:03,OPMC_AHU_L6,3017140.0,225,225,227,49.99,1.0,2024-07-12 06:39:45.000,2024-07-12 06:39:45.000,2024-07-12 06:39:45.000,28419.0,28672.0,3048968,-97.0,107
1800933,32,2024-07-12 07:00:03,OPMC_AHU_L6,3017140.0,224,224,226,50.02,1.0,2024-07-12 06:59:59.000,2024-07-12 06:59:59.000,2024-07-12 06:59:59.000,28419.0,28672.0,3048968,-89.0,107
1800952,32,2024-07-12 07:10:03,OPMC_AHU_L6,3017140.0,226,226,227,49.99,1.0,2024-07-12 07:09:58.000,2024-07-12 07:09:58.000,2024-07-12 07:09:58.000,28419.0,28672.0,3048968,-90.0,107
1800966,32,2024-07-12 07:20:03,OPMC_AHU_L6,3017140.0,225,225,227,50.03,1.0,2024-07-12 07:19:52.000,2024-07-12 07:19:52.000,2024-07-12 07:19:52.000,28419.0,28672.0,3048968,-96.0,107
1800977,32,2024-07-12 07:30:03,OPMC_AHU_L6,3017140.0,224,224,226,49.94,1.0,2024-07-12 07:29:35.000,2024-07-12 07:29:35.000,2024-07-12 07:29:35.000,28419.0,28672.0,3048968,-96.0,107
1801005,32,2024-07-12 07:40:03,OPMC_AHU_L6,3017140.0,226,226,228,50.04,1.0,2024-07-12 07:39:41.000,2024-07-12 07:39:41.000,2024-07-12 07:39:41.000,28419.0,28672.0,3048968,-95.0,107
1801031,32,2024-07-12 07:50:03,OPMC_AHU_L6,3017140.0,226,226,228,50.04,1.0,2024-07-12 07:49:55.000,2024-07-12 07:49:55.000,2024-07-12 07:49:55.000,28419.0,28672.0,3048968,-95.0,107
1801042,32,2024-07-12 08:00:03,OPMC_AHU_L6,3017140.0,225,226,227,49.97,1.0,2024-07-12 07:59:35.000,2024-07-12 07:59:35.000,2024-07-12 07:59:35.000,28419.0,28672.0,3048968,-101.0,107
1801095,32,2024-07-12 08:20:03,OPMC_AHU_L6,3017140.0,226,226,228,49.95,1.0,2024-07-12 08:19:46.000,2024-07-12 08:19:46.000,2024-07-12 08:19:46.000,28419.0,28672.0,3048968,-93.0,107
1801111,32,2024-07-12 08:30:03,OPMC_AHU_L6,3017140.0,225,226,227,50.02,1.0,2024-07-12 08:29:38.000,2024-07-12 08:29:38.000,2024-07-12 08:29:38.000,28419.0,28672.0,3048968,-89.0,107
1801135,32,2024-07-12 08:40:03,OPMC_AHU_L6,3017140.0,224,224,226,50.02,1.0,2024-07-12 08:39:51.000,2024-07-12 08:39:51.000,2024-07-12 08:39:51.000,28419.0,28672.0,3048968,-93.0,107
1801172,32,2024-07-12 09:00:03,OPMC_AHU_L6,3017140.0,224,224,226,49.99,1.0,2024-07-12 08:59:44.000,2024-07-12 08:59:44.000,2024-07-12 08:59:44.000,28419.0,28672.0,3048968,-89.0,107
1801202,32,2024-07-12 09:10:03,OPMC_AHU_L6,3017140.0,223,224,225,49.99,1.0,2024-07-12 09:09:58.000,2024-07-12 09:09:58.000,2024-07-12 09:09:58.000,28419.0,28672.0,3048968,-96.0,107
1801223,32,2024-07-12 09:20:03,OPMC_AHU_L6,3017140.0,223,224,225,50.01,1.0,2024-07-12 09:20:00.000,2024-07-12 09:20:00.000,2024-07-12 09:20:00.000,28419.0,28672.0,3048968,-95.0,107
1801241,32,2024-07-12 09:30:03,OPMC_AHU_L6,3017140.0,223,224,225,50.01,1.0,2024-07-12 09:29:49.000,2024-07-12 09:29:49.000,2024-07-12 09:29:49.000,28419.0,28672.0,3048968,-91.0,107
1801260,32,2024-07-12 09:40:03,OPMC_AHU_L6,3017140.0,223,223,225,50.02,1.0,2024-07-12 09:39:45.000,2024-07-12 09:39:45.000,2024-07-12 09:39:45.000,28419.0,28672.0,3048968,-88.0,107
1801286,32,2024-07-12 09:50:03,OPMC_AHU_L6,3017140.0,223,223,225,49.99,1.0,2024-07-12 09:49:49.000,2024-07-12 09:49:49.000,2024-07-12 09:49:49.000,28419.0,28672.0,3048968,-96.0,107
1801306,32,2024-07-12 10:00:03,OPMC_AHU_L6,3017140.0,222,223,224,49.96,1.0,2024-07-12 09:59:49.000,2024-07-12 09:59:49.000,2024-07-12 09:59:49.000,28419.0,28672.0,3048968,-93.0,107
1801345,32,2024-07-12 10:20:03,OPMC_AHU_L6,3017140.0,221,222,223,49.98,1.0,2024-07-12 10:19:46.000,2024-07-12 10:19:46.000,2024-07-12 10:19:46.000,28419.0,28672.0,3048968,-87.0,107
1801376,32,2024-07-12 10:40:03,OPMC_AHU_L6,3017140.0,224,224,226,50.0,1.0,2024-07-12 10:39:35.000,2024-07-12 10:39:35.000,2024-07-12 10:39:35.000,28419.0,28672.0,3048968,-97.0,107
1801409,32,2024-07-12 10:50:03,OPMC_AHU_L6,3017140.0,224,224,226,49.98,1.0,2024-07-12 10:49:55.000,2024-07-12 10:49:55.000,2024-07-12 10:49:55.000,28419.0,28672.0,3048968,-89.0,107
1801433,32,2024-07-12 11:00:03,OPMC_AHU_L6,3017140.0,224,224,226,49.97,1.0,2024-07-12 10:59:48.000,2024-07-12 10:59:48.000,2024-07-12 10:59:48.000,28419.0,28672.0,3048968,-87.0,107
1801445,32,2024-07-12 11:10:03,OPMC_AHU_L6,3017140.0,224,225,226,49.98,1.0,2024-07-12 11:09:35.000,2024-07-12 11:09:35.000,2024-07-12 11:09:35.000,28419.0,28672.0,3048968,-91.0,107
1801468,32,2024-07-12 11:20:03,OPMC_AHU_L6,3017140.0,225,225,227,49.97,1.0,2024-07-12 11:19:35.000,2024-07-12 11:19:35.000,2024-07-12 11:19:35.000,28419.0,28672.0,3048968,-94.0,107
1801519,32,2024-07-12 11:40:03,OPMC_AHU_L6,3017140.0,226,226,228,50.01,1.0,2024-07-12 11:39:56.000,2024-07-12 11:39:56.000,2024-07-12 11:39:56.000,28419.0,28672.0,3048968,-87.0,107
1801540,32,2024-07-12 11:50:03,OPMC_AHU_L6,3017140.0,226,227,229,50.05,1.0,2024-07-12 11:49:59.000,2024-07-12 11:49:59.000,2024-07-12 11:49:59.000,28419.0,28672.0,3048968,-99.0,107
1801559,32,2024-07-12 12:00:03,OPMC_AHU_L6,3017140.0,227,227,229,50.06,1.0,2024-07-12 11:59:59.000,2024-07-12 11:59:59.000,2024-07-12 11:59:59.000,28419.0,28672.0,3048968,-95.0,107
1801599,32,2024-07-12 12:20:03,OPMC_AHU_L6,3017140.0,225,225,227,50.03,1.0,2024-07-12 12:19:44.000,2024-07-12 12:19:44.000,2024-07-12 12:19:44.000,28419.0,28672.0,3048968,-91.0,107
1801628,32,2024-07-12 12:30:03,OPMC_AHU_L6,3017140.0,224,225,227,49.96,1.0,2024-07-12 12:29:56.000,2024-07-12 12:29:56.000,2024-07-12 12:29:56.000,28419.0,28672.0,3048968,-99.0,107
1801646,32,2024-07-12 12:40:03,OPMC_AHU_L6,3017140.0,224,225,227,50.05,1.0,2024-07-12 12:39:49.000,2024-07-12 12:39:49.000,2024-07-12 12:39:49.000,28419.0,28672.0,3048968,-95.0,107
1801685,32,2024-07-12 13:00:03,OPMC_AHU_L6,3017140.0,223,223,225,50.05,1.0,2024-07-12 12:59:52.000,2024-07-12 12:59:52.000,2024-07-12 12:59:52.000,28419.0,28672.0,3048968,-90.0,107
1801706,32,2024-07-12 13:10:03,OPMC_AHU_L6,3017140.0,222,223,224,49.98,1.0,2024-07-12 13:09:56.000,2024-07-12 13:09:56.000,2024-07-12 13:09:56.000,28419.0,28672.0,3048968,-96.0,107
1801731,32,2024-07-12 13:20:03,OPMC_AHU_L6,3017140.0,221,222,223,50.08,1.0,2024-07-12 13:20:01.000,2024-07-12 13:20:01.000,2024-07-12 13:20:01.000,28419.0,28672.0,3048968,-90.0,107
1801770,32,2024-07-12 13:40:03,OPMC_AHU_L6,3017140.0,223,224,225,50.03,1.0,2024-07-12 13:39:47.000,2024-07-12 13:39:47.000,2024-07-12 13:39:47.000,28419.0,28672.0,3048968,-89.0,107
1801794,32,2024-07-12 13:50:03,OPMC_AHU_L6,3017140.0,223,224,225,50.07,1.0,2024-07-12 13:49:56.000,2024-07-12 13:49:56.000,2024-07-12 13:49:56.000,28419.0,28672.0,3048968,-97.0,107
1801808,32,2024-07-12 14:00:03,OPMC_AHU_L6,3017140.0,223,223,225,50.01,1.0,2024-07-12 13:59:40.000,2024-07-12 13:59:40.000,2024-07-12 13:59:40.000,28419.0,28672.0,3048968,-96.0,107
1801871,32,2024-07-12 14:30:03,OPMC_AHU_L6,3017140.0,224,225,226,49.97,1.0,2024-07-12 14:29:51.000,2024-07-12 14:29:51.000,2024-07-12 14:29:51.000,28419.0,28672.0,3048968,-95.0,107
1803760,32,2024-07-13 06:34:09,OPMC_AHU_L6,3017140.0,227,227,229,49.97,1.0,2024-07-13 06:34:01.000,2024-07-13 06:34:01.000,2024-07-13 06:34:01.000,28419.0,28672.0,3048968,-89.0,107
1803774,32,2024-07-13 06:40:03,OPMC_AHU_L6,3017140.0,227,227,229,50.02,1.0,2024-07-13 06:39:36.000,2024-07-13 06:39:36.000,2024-07-13 06:39:36.000,28419.0,28672.0,3048968,-90.0,107
1803793,32,2024-07-13 06:50:03,OPMC_AHU_L6,3017140.0,227,228,230,50.08,1.0,2024-07-13 06:49:35.000,2024-07-13 06:49:35.000,2024-07-13 06:49:35.000,28419.0,28672.0,3048968,-96.0,107
1803819,32,2024-07-13 07:00:03,OPMC_AHU_L6,3017140.0,227,228,229,49.97,1.0,2024-07-13 06:59:38.000,2024-07-13 06:59:38.000,2024-07-13 06:59:38.000,28419.0,28672.0,3048968,-92.0,107
1803842,32,2024-07-13 07:10:03,OPMC_AHU_L6,3017140.0,226,227,228,50.03,1.0,2024-07-13 07:09:36.000,2024-07-13 07:09:36.000,2024-07-13 07:09:36.000,28419.0,28672.0,3048968,-93.0,107
1803863,32,2024-07-13 07:20:03,OPMC_AHU_L6,3017140.0,226,226,228,50.04,1.0,2024-07-13 07:19:39.000,2024-07-13 07:19:39.000,2024-07-13 07:19:39.000,28419.0,28672.0,3048968,-89.0,107
1803880,32,2024-07-13 07:30:03,OPMC_AHU_L6,3017140.0,225,226,227,50.06,1.0,2024-07-13 07:29:37.000,2024-07-13 07:29:37.000,2024-07-13 07:29:37.000,28419.0,28672.0,3048968,-96.0,107
1803914,32,2024-07-13 07:40:03,OPMC_AHU_L6,3017140.0,225,225,227,50.04,1.0,2024-07-13 07:39:54.000,2024-07-13 07:39:54.000,2024-07-13 07:39:54.000,28419.0,28672.0,3048968,-96.0,107
1803922,32,2024-07-13 07:50:03,OPMC_AHU_L6,3017140.0,227,228,229,50.03,1.0,2024-07-13 07:49:37.000,2024-07-13 07:49:37.000,2024-07-13 07:49:37.000,28419.0,28672.0,3048968,-93.0,107
1803941,32,2024-07-13 08:00:03,OPMC_AHU_L6,3017140.0,226,227,229,49.98,1.0,2024-07-13 07:59:38.000,2024-07-13 07:59:38.000,2024-07-13 07:59:38.000,28419.0,28672.0,3048968,-90.0,107
1803969,32,2024-07-13 08:10:02,OPMC_AHU_L6,3017140.0,225,225,227,49.96,1.0,2024-07-13 08:09:50.000,2024-07-13 08:09:50.000,2024-07-13 08:09:50.000,28419.0,28672.0,3048968,-96.0,107
